number,origin,destination,code,distance,duration,toll
24,"106.57485,29.733029","106.307813,29.55804",0,47446,3780,0
25,"106.57485,29.733029","106.577512,29.691415",0,8112,1020,0
26,"106.57485,29.733029","106.543839,29.473039",0,50260,3600,0
27,"106.57485,29.733029","106.494448,29.454464",0,44437,3480,0
28,"106.57485,29.733029","106.549381,29.52491",0,31542,3180,0
29,"106.57485,29.733029","106.311379,29.681187",0,34782,2520,0
30,"106.57485,29.733029","106.50355,29.606218",0,19070,1920,0
31,"106.57485,29.733029","106.488323,29.702462",0,16610,1440,0
32,"106.57485,29.733029","106.464633,29.556611",0,32215,2820,0
33,"106.57485,29.733029","106.487723,29.464073",0,43499,3180,0
34,"106.57485,29.733029","106.515357,29.501573",0,35860,3180,0
35,"106.57485,29.733029","106.800921,29.652905",0,35424,2400,0
36,"106.57485,29.733029","106.340831,29.626253",0,39162,2700,0
37,"106.57485,29.733029","106.244431,29.481045",0,57869,3960,27
38,"106.57485,29.733029","106.494448,29.454464",0,44437,3480,0
39,"106.57485,29.733029","106.488323,29.702462",0,16610,1440,0
40,"106.57485,29.733029","106.595651,29.423402",0,58099,4380,0
41,"106.57485,29.733029","106.767814,29.628511",0,34730,2580,0
42,"106.57485,29.733029","106.43982,29.667897",0,23630,2220,0
43,"106.57485,29.733029","106.478925,29.554136",0,30128,2820,0
44,"106.57485,29.733029","106.478925,29.554136",0,30128,2820,0
45,"106.57485,29.733029","106.549354,29.560878",0,26508,2760,0
46,"106.57485,29.733029","106.591757,29.56081",0,29646,3600,0
47,"106.57485,29.733029","106.744944,29.609495",0,34656,2460,0
48,"106.57485,29.733029","106.508461,29.602091",0,19832,2040,0
49,"106.57485,29.733029","106.535587,29.807428",0,14845,1260,0
50,"106.57485,29.733029","106.645811,29.48559",0,47619,3180,0
51,"106.57485,29.733029","106.772502,29.681089",0,32702,2280,0
52,"106.57485,29.733029","106.580104,29.560173",0,27847,3360,0
53,"106.57485,29.733029","106.450784,29.46597",0,41150,3360,0
54,"106.57485,29.733029","106.51557,29.585954",0,22994,2280,0
55,"106.57485,29.733029","106.44339,29.833109",0,24891,2040,9
56,"106.57485,29.733029","106.565222,29.664372",0,14360,1320,0
57,"106.57485,29.733029","106.494448,29.454464",0,44437,3480,0
58,"106.57485,29.733029","106.509122,29.615086",0,19769,1800,0
59,"106.57485,29.733029","106.508461,29.602091",0,19832,2040,0
60,"106.57485,29.733029","106.508461,29.602091",0,19832,2040,0
61,"106.57485,29.733029","106.514249,29.582631",0,23578,2400,0
62,"106.57485,29.733029","106.508461,29.602091",0,19832,2040,0
63,"106.57485,29.733029","106.6134,29.688502",0,12152,1680,0
64,"106.57485,29.733029","106.453638,29.650345",0,25267,2400,0
65,"106.57485,29.733029","106.626114,29.398649",0,61960,4080,0
66,"106.57485,29.733029","106.533997,29.565588",0,25264,2520,0
67,"106.57485,29.733029","106.551843,29.650122",0,18935,2040,0
68,"106.57485,29.733029","106.581698,29.520627",0,42707,2940,0
69,"106.57485,29.733029","106.52288,29.550783",0,27425,2760,0
70,"106.57485,29.733029","106.512547,29.511351",0,34214,3000,0
71,"106.57485,29.733029","106.473207,29.564749",0,27301,2700,0
72,"106.57485,29.733029","106.481465,29.771363",0,19556,1920,0
73,"106.57485,29.733029","106.481465,29.771363",0,19556,1920,0
74,"106.57485,29.733029","106.641637,29.612773",0,22778,1920,0
75,"106.57485,29.733029","106.55654,29.562133",0,27042,2820,0
76,"106.57485,29.733029","106.57571,29.580888",0,26164,2460,0
77,"106.57485,29.733029","106.575313,29.577264",0,25540,2400,0
78,"106.57485,29.733029","106.577057,29.578312",0,26590,2520,0
79,"106.57485,29.733029","106.324981,29.525253",0,47237,3600,0
80,"106.57485,29.733029","106.54485,29.416135",0,51383,3660,0
81,"106.57485,29.733029","106.538812,29.657252",0,17569,2160,0
82,"106.57485,29.733029","106.538812,29.657252",0,17569,2160,0
83,"106.57485,29.733029","106.590121,29.568028",0,31172,4740,0
84,"106.57485,29.733029","106.487157,29.628072",0,17714,1680,0
85,"106.57485,29.733029","106.524603,29.541083",0,33313,3060,0
86,"106.57485,29.733029","106.524603,29.541083",0,33313,3060,0
87,"106.57485,29.733029","106.539246,29.599319",0,20093,1860,0
88,"106.57485,29.733029","105.738583,29.70041",0,104353,5640,108
89,"106.57485,29.733029","106.496322,29.619746",0,18508,1860,0
90,"106.57485,29.733029","106.54746,29.415515",0,51692,3720,0
91,"106.57485,29.733029","106.505464,29.554275",0,31047,2880,0
92,"106.57485,29.733029","106.424981,29.816815",0,29564,2040,15
93,"106.57485,29.733029","106.437744,29.834768",0,25089,1920,9
94,"106.57485,29.733029","105.70941,29.703558",0,106303,5820,108
95,"106.57485,29.733029","106.453589,29.540679",0,31660,2700,0
96,"106.57485,29.733029","106.412223,29.811194",0,28189,1860,15
97,"106.57485,29.733029","106.556505,29.562989",0,26814,2760,0
98,"106.57485,29.733029","106.543865,29.425925",0,51408,3720,0
99,"106.57485,29.733029","106.543865,29.425925",0,51408,3720,0
0,"106.556809,29.517229","106.543666,29.633111",0,24460,1860,0
1,"106.556809,29.517229","106.609572,29.665203",0,28680,2400,0
2,"106.556809,29.517229","106.641637,29.612773",0,38201,2580,0
3,"106.556809,29.517229","106.55654,29.562133",0,8840,1440,0
4,"106.556809,29.517229","106.516845,29.616736",0,26007,1860,0
5,"106.556809,29.517229","106.55654,29.562133",0,8840,1440,0
6,"106.556809,29.517229","106.55654,29.562133",0,8840,1440,0
7,"106.556809,29.517229","106.520006,29.557101",0,11459,1260,0
8,"106.556809,29.517229","106.350857,29.523768",0,23083,2160,0
9,"106.556809,29.517229","106.564296,29.654847",0,25707,2280,0
10,"106.556809,29.517229","106.402117,29.80278",0,42306,3000,0
11,"106.556809,29.517229","106.448115,29.518068",0,14582,1740,0
12,"106.556809,29.517229","106.575232,29.723521",0,37878,2760,0
13,"106.556809,29.517229","106.714731,29.464225",0,28401,1920,7
14,"106.556809,29.517229","106.524603,29.541083",0,7581,1200,0
15,"106.556809,29.517229","106.548418,29.585873",0,10946,1620,0
16,"106.556809,29.517229","106.539246,29.599319",0,14078,1740,0
17,"106.556809,29.517229","106.333469,29.309595",0,50861,3540,18
18,"106.556809,29.517229","106.533262,29.609008",0,22156,1620,0
19,"106.556809,29.517229","105.742796,29.697112",0,97295,5760,60
20,"106.556809,29.517229","106.396445,29.653095",0,39497,3720,0
21,"106.556809,29.517229","106.424981,29.816815",0,44937,3240,0
22,"106.556809,29.517229","106.437744,29.834768",0,46370,3540,7
23,"106.556809,29.517229","106.48994,29.601242",0,15859,1800,0
24,"106.556809,29.517229","106.583517,29.661082",0,32642,2520,0
25,"106.556809,29.517229","106.609065,29.657856",0,27154,1980,0
26,"106.556809,29.517229","106.578811,29.583062",0,10953,1500,0
27,"106.556809,29.517229","106.33835,29.715338",0,42169,3240,4
28,"106.556809,29.517229","106.498158,29.548044",0,11231,1680,0
29,"106.556809,29.517229","106.48455,29.561045",0,14531,1800,0
30,"106.556809,29.517229","106.48455,29.561045",0,14531,1800,0
31,"106.556809,29.517229","106.609065,29.657856",0,27154,1980,0
32,"106.556809,29.517229","106.472794,29.565228",0,15836,1800,0
33,"106.556809,29.517229","106.51144,29.595375",0,16744,1800,0
34,"106.556809,29.517229","106.417592,29.804513",0,42807,3120,0
35,"106.556809,29.517229","106.532388,29.658287",0,28696,2280,0
36,"106.556809,29.517229","106.455966,29.510073",0,12662,1440,0
37,"106.556809,29.517229","106.517691,29.624592",0,25431,1980,0
38,"106.556809,29.517229","106.619487,29.698856",0,38216,3540,0
39,"106.556809,29.517229","106.560036,29.793809",0,45089,3120,0
40,"106.556809,29.517229","106.341044,29.605",0,32332,2940,0
41,"106.556809,29.517229","106.469056,29.59934",0,18127,1800,0
42,"106.556809,29.517229","106.50817,29.588904",0,15772,1860,0
43,"106.556809,29.517229","106.545289,29.741987",0,40304,2880,0
44,"106.556809,29.517229","106.632519,29.713308",0,44166,3600,0
45,"106.556809,29.517229","106.57406,29.645788",0,24160,2040,0
46,"106.556809,29.517229","106.527229,29.467279",0,11688,1380,0
47,"106.556809,29.517229","106.575573,29.692734",0,35480,2880,0
48,"106.556809,29.517229","106.454977,29.548087",0,14683,1920,0
49,"106.556809,29.517229","106.489784,29.538306",0,11198,1500,0
50,"106.556809,29.517229","106.479904,29.554766",0,14455,1860,0
51,"106.556809,29.517229","106.544137,29.415566",0,29343,1800,0
52,"106.556809,29.517229","106.575235,29.57739",0,9204,1320,0
53,"106.556809,29.517229","106.611387,29.958465",0,68107,4500,23
54,"106.556809,29.517229","106.238898,29.586376",0,42198,3600,0
55,"106.556809,29.517229","106.538333,29.575092",0,12271,2040,0
56,"106.556809,29.517229","106.69207,29.535359",0,22564,1920,0
57,"106.556809,29.517229","106.529903,29.539833",0,9040,1380,0
58,"106.556809,29.517229","106.528709,29.434222",0,15735,1980,0
59,"106.556809,29.517229","106.559716,29.670023",0,32396,2880,0
60,"106.556809,29.517229","106.520534,29.545507",0,8208,1320,0
61,"106.556809,29.517229","106.533997,29.565588",0,11346,1260,0
62,"106.556809,29.517229","106.475918,29.5642",0,13955,1440,0
63,"106.556809,29.517229","106.583453,29.560892",0,12865,2220,0
64,"106.556809,29.517229","106.333469,29.309595",0,50861,3540,18
65,"106.556809,29.517229","106.682204,29.624552",0,34484,2160,0
66,"106.556809,29.517229","106.682204,29.624552",0,34484,2160,0
67,"106.556809,29.517229","106.500604,29.594106",0,15207,1680,0
68,"106.556809,29.517229","106.484789,29.62849",0,20452,2220,0
69,"106.556809,29.517229","106.528709,29.434222",0,15735,1980,0
70,"106.556809,29.517229","106.559528,29.670285",0,32380,2880,0
71,"106.556809,29.517229","106.518865,29.504375",0,7372,1020,0
72,"106.556809,29.517229","106.499266,29.620207",0,18042,1680,0
73,"106.556809,29.517229","106.465902,29.573581",0,17219,1740,0
74,"106.556809,29.517229","106.576256,29.557443",0,8335,1620,0
75,"106.556809,29.517229","106.461372,29.532614",0,13067,1560,0
76,"106.556809,29.517229","106.556882,29.568347",0,13760,1500,0
77,"106.556809,29.517229","106.682204,29.624552",0,34484,2160,0
78,"106.556809,29.517229","106.548222,29.581026",0,11217,1800,0
79,"106.556809,29.517229","106.408096,29.803608",0,42065,3000,0
80,"106.556809,29.517229","106.520058,29.605993",0,16393,1620,0
81,"106.556809,29.517229","106.484414,29.754229",0,33784,2820,0
82,"106.556809,29.517229","106.499084,29.620278",0,26476,1920,0
83,"106.556809,29.517229","106.351461,29.5216",0,23593,2100,0
84,"106.556809,29.517229","106.518746,29.625885",0,25241,1860,0
85,"106.556809,29.517229","106.506101,29.596163",0,15523,1740,0
86,"106.556809,29.517229","106.648847,29.089485",0,65104,3660,30
87,"106.556809,29.517229","106.303766,29.332745",0,48280,3300,18
88,"106.556809,29.517229","106.564655,29.639156",0,23356,2040,0
89,"106.556809,29.517229","106.611483,29.711383",0,40965,3240,0
90,"106.556809,29.517229","106.441199,29.397201",0,36711,3660,0
91,"106.556809,29.517229","106.453437,29.546603",0,18585,2040,0
92,"106.556809,29.517229","106.573154,29.560096",0,9187,2220,0
93,"106.556809,29.517229","106.501284,29.585424",0,14872,1680,0
94,"106.556809,29.517229","106.548222,29.581026",0,11217,1800,0
95,"106.556809,29.517229","106.491675,29.63761",0,29485,2160,0
96,"106.556809,29.517229","106.491675,29.63761",0,29485,2160,0
97,"106.556809,29.517229","106.491675,29.63761",0,29485,2160,0
98,"106.556809,29.517229","106.491675,29.63761",0,29485,2160,0
99,"106.556809,29.517229","106.554929,29.559583",0,9048,1380,0
0,"106.569953,29.481373","106.543666,29.633111",0,24242,1920,0
1,"106.569953,29.481373","106.609572,29.665203",0,28462,2400,0
2,"106.569953,29.481373","106.641637,29.612773",0,37983,2580,0
3,"106.569953,29.481373","106.55654,29.562133",0,11715,1320,0
4,"106.569953,29.481373","106.516845,29.616736",0,25789,1860,0
5,"106.569953,29.481373","106.55654,29.562133",0,11715,1320,0
6,"106.569953,29.481373","106.55654,29.562133",0,11715,1320,0
7,"106.569953,29.481373","106.520006,29.557101",0,17693,1740,0
8,"106.569953,29.481373","106.350857,29.523768",0,29317,2640,0
9,"106.569953,29.481373","106.564296,29.654847",0,25489,2340,0
10,"106.569953,29.481373","106.402117,29.80278",0,51701,3180,0
11,"106.569953,29.481373","106.448115,29.518068",0,20816,2220,0
12,"106.569953,29.481373","106.575232,29.723521",0,37660,2760,0
13,"106.569953,29.481373","106.714731,29.464225",0,28183,1920,7
14,"106.569953,29.481373","106.524603,29.541083",0,13815,1740,0
15,"106.569953,29.481373","106.548418,29.585873",0,13821,1500,0
16,"106.569953,29.481373","106.539246,29.599319",0,16953,1680,0
17,"106.569953,29.481373","106.333469,29.309595",0,41202,3360,0
18,"106.569953,29.481373","106.533262,29.609008",0,21938,1620,0
19,"106.569953,29.481373","105.742796,29.697112",0,103529,6180,60
20,"106.569953,29.481373","106.396445,29.653095",0,45731,4140,0
21,"106.569953,29.481373","106.424981,29.816815",0,54332,3420,0
22,"106.569953,29.481373","106.437744,29.834768",0,55765,3720,7
23,"106.569953,29.481373","106.48994,29.601242",0,27709,2040,0
24,"106.569953,29.481373","106.583517,29.661082",0,32424,2520,0
25,"106.569953,29.481373","106.609065,29.657856",0,26936,2040,0
26,"106.569953,29.481373","106.578811,29.583062",0,13828,1380,0
27,"106.569953,29.481373","106.33835,29.715338",0,48403,3720,4
28,"106.569953,29.481373","106.498158,29.548044",0,19492,1980,0
29,"106.569953,29.481373","106.48455,29.561045",0,20765,2340,0
30,"106.569953,29.481373","106.48455,29.561045",0,20765,2340,0
31,"106.569953,29.481373","106.609065,29.657856",0,26936,2040,0
32,"106.569953,29.481373","106.472794,29.565228",0,22070,2280,0
33,"106.569953,29.481373","106.51144,29.595375",0,18840,1920,0
34,"106.569953,29.481373","106.417592,29.804513",0,52202,3240,0
35,"106.569953,29.481373","106.532388,29.658287",0,28478,2280,0
36,"106.569953,29.481373","106.455966,29.510073",0,18896,1920,0
37,"106.569953,29.481373","106.517691,29.624592",0,25213,1980,0
38,"106.569953,29.481373","106.619487,29.698856",0,37998,3540,0
39,"106.569953,29.481373","106.560036,29.793809",0,44871,3120,0
40,"106.569953,29.481373","106.341044,29.605",0,38566,3420,0
41,"106.569953,29.481373","106.469056,29.59934",0,30309,2100,0
42,"106.569953,29.481373","106.50817,29.588904",0,19050,2100,0
43,"106.569953,29.481373","106.545289,29.741987",0,40086,2880,0
44,"106.569953,29.481373","106.632519,29.713308",0,43948,3600,0
45,"106.569953,29.481373","106.57406,29.645788",0,23942,2040,0
46,"106.569953,29.481373","106.527229,29.467279",0,7929,1080,0
47,"106.569953,29.481373","106.575573,29.692734",0,35262,2880,0
48,"106.569953,29.481373","106.454977,29.548087",0,20917,2400,0
49,"106.569953,29.481373","106.489784,29.538306",0,17432,1980,0
50,"106.569953,29.481373","106.479904,29.554766",0,20689,2340,0
51,"106.569953,29.481373","106.544137,29.415566",0,29125,1800,0
52,"106.569953,29.481373","106.575235,29.57739",0,12079,1200,0
53,"106.569953,29.481373","106.611387,29.958465",0,67889,4500,23
54,"106.569953,29.481373","106.238898,29.586376",0,48432,4080,0
55,"106.569953,29.481373","106.538333,29.575092",0,15146,1920,0
56,"106.569953,29.481373","106.69207,29.535359",0,22346,1920,0
57,"106.569953,29.481373","106.529903,29.539833",0,11915,1260,0
58,"106.569953,29.481373","106.528709,29.434222",0,9873,1260,0
59,"106.569953,29.481373","106.559716,29.670023",0,32178,2820,0
60,"106.569953,29.481373","106.520534,29.545507",0,14442,1860,0
61,"106.569953,29.481373","106.533997,29.565588",0,14431,1620,0
62,"106.569953,29.481373","106.475918,29.5642",0,20555,1860,0
63,"106.569953,29.481373","106.583453,29.560892",0,12647,2160,0
64,"106.569953,29.481373","106.333469,29.309595",0,41202,3360,0
65,"106.569953,29.481373","106.682204,29.624552",0,34266,2160,0
66,"106.569953,29.481373","106.682204,29.624552",0,34266,2160,0
67,"106.569953,29.481373","106.500604,29.594106",0,20044,2220,0
68,"106.569953,29.481373","106.484789,29.62849",0,28088,2040,0
69,"106.569953,29.481373","106.528709,29.434222",0,9873,1260,0
70,"106.569953,29.481373","106.559528,29.670285",0,32162,2820,0
71,"106.569953,29.481373","106.518865,29.504375",0,13606,1500,0
72,"106.569953,29.481373","106.499266,29.620207",0,27437,1860,0
73,"106.569953,29.481373","106.465902,29.573581",0,23819,2160,0
74,"106.569953,29.481373","106.576256,29.557443",0,11210,1500,0
75,"106.569953,29.481373","106.461372,29.532614",0,19301,2040,0
76,"106.569953,29.481373","106.556882,29.568347",0,14380,1620,0
77,"106.569953,29.481373","106.682204,29.624552",0,34266,2160,0
78,"106.569953,29.481373","106.548222,29.581026",0,14092,1680,0
79,"106.569953,29.481373","106.408096,29.803608",0,51460,3180,0
80,"106.569953,29.481373","106.520058,29.605993",0,16955,1680,0
81,"106.569953,29.481373","106.484414,29.754229",0,43179,3000,0
82,"106.569953,29.481373","106.499084,29.620278",0,26258,1920,0
83,"106.569953,29.481373","106.351461,29.5216",0,29827,2580,0
84,"106.569953,29.481373","106.518746,29.625885",0,25023,1860,0
85,"106.569953,29.481373","106.506101,29.596163",0,19263,2160,0
86,"106.569953,29.481373","106.648847,29.089485",0,58514,3660,30
87,"106.569953,29.481373","106.303766,29.332745",0,41124,3240,0
88,"106.569953,29.481373","106.564655,29.639156",0,23138,2040,0
89,"106.569953,29.481373","106.611483,29.711383",0,40747,3240,0
90,"106.569953,29.481373","106.441199,29.397201",0,31157,3060,0
91,"106.569953,29.481373","106.453437,29.546603",0,24819,2520,0
92,"106.569953,29.481373","106.573154,29.560096",0,12062,2100,0
93,"106.569953,29.481373","106.501284,29.585424",0,18611,1980,0
94,"106.569953,29.481373","106.548222,29.581026",0,14092,1680,0
95,"106.569953,29.481373","106.491675,29.63761",0,29267,2160,0
96,"106.569953,29.481373","106.491675,29.63761",0,29267,2160,0
97,"106.569953,29.481373","106.491675,29.63761",0,29267,2160,0
98,"106.569953,29.481373","106.491675,29.63761",0,29267,2160,0
99,"106.569953,29.481373","106.554929,29.559583",0,11923,1320,0
0,"106.515487,29.624322","106.543666,29.633111",0,5369,660,0
1,"106.515487,29.624322","106.609572,29.665203",0,17064,1680,0
2,"106.515487,29.624322","106.641637,29.612773",0,26585,1860,0
3,"106.515487,29.624322","106.55654,29.562133",0,12345,1500,0
4,"106.515487,29.624322","106.516845,29.616736",0,2059,360,0
5,"106.515487,29.624322","106.55654,29.562133",0,12345,1500,0
6,"106.515487,29.624322","106.55654,29.562133",0,12345,1500,0
7,"106.515487,29.624322","106.520006,29.557101",0,11432,1140,0
8,"106.515487,29.624322","106.350857,29.523768",0,28603,1860,0
