number,origin,destination,code,distance,duration,toll
13,"106.609065,29.657856","106.575232,29.723521",0,12816,1260,0
14,"106.609065,29.657856","106.714731,29.464225",0,38623,2760,6
15,"106.609065,29.657856","106.524603,29.541083",0,21531,2640,0
16,"106.609065,29.657856","106.548418,29.585873",0,11979,1320,0
17,"106.609065,29.657856","106.539246,29.599319",0,13030,1200,0
18,"106.609065,29.657856","106.333469,29.309595",0,59488,5400,0
19,"106.609065,29.657856","106.533262,29.609008",0,13670,1320,0
20,"106.609065,29.657856","105.742796,29.697112",0,145406,10800,0
21,"106.609065,29.657856","106.396445,29.653095",0,43317,3300,0
22,"106.609065,29.657856","106.424981,29.816815",0,37273,2580,0
23,"106.609065,29.657856","106.437744,29.834768",0,38304,2700,0
24,"106.609065,29.657856","106.48994,29.601242",0,16653,1680,0
25,"106.609065,29.657856","106.583517,29.661082",0,16821,1380,0
26,"106.609065,29.657856","106.578811,29.583062",0,12915,1320,0
27,"106.609065,29.657856","106.33835,29.715338",0,39800,2580,0
28,"106.609065,29.657856","106.498158,29.548044",0,23077,2520,0
29,"106.609065,29.657856","106.48455,29.561045",0,20596,2520,0
30,"106.609065,29.657856","106.48455,29.561045",0,20596,2520,0
31,"106.609065,29.657856","106.609065,29.657856",0,1,60,0
32,"106.609065,29.657856","106.472794,29.565228",0,21152,2280,0
33,"106.609065,29.657856","106.51144,29.595375",0,14916,1500,0
34,"106.609065,29.657856","106.417592,29.804513",0,36034,2340,0
35,"106.609065,29.657856","106.532388,29.658287",0,19731,1800,0
36,"106.609065,29.657856","106.455966,29.510073",0,29401,3000,0
37,"106.609065,29.657856","106.517691,29.624592",0,16851,1680,0
38,"106.609065,29.657856","106.619487,29.698856",0,12185,1560,0
39,"106.609065,29.657856","106.560036,29.793809",0,22232,1560,0
40,"106.609065,29.657856","106.341044,29.605",0,46282,2940,0
41,"106.609065,29.657856","106.469056,29.59934",0,21717,2160,0
42,"106.609065,29.657856","106.50817,29.588904",0,16639,1680,0
43,"106.609065,29.657856","106.545289,29.741987",0,17447,1320,0
44,"106.609065,29.657856","106.632519,29.713308",0,14610,1920,0
45,"106.609065,29.657856","106.57406,29.645788",0,15708,1800,0
46,"106.609065,29.657856","106.527229,29.467279",0,30615,3300,0
47,"106.609065,29.657856","106.575573,29.692734",0,9608,1020,0
48,"106.609065,29.657856","106.454977,29.548087",0,23440,2640,0
49,"106.609065,29.657856","106.489784,29.538306",0,25376,2640,0
50,"106.609065,29.657856","106.479904,29.554766",0,23781,2520,0
51,"106.609065,29.657856","106.544137,29.415566",0,58244,5700,0
52,"106.609065,29.657856","106.575235,29.57739",0,11650,1200,0
53,"106.609065,29.657856","106.611387,29.958465",0,46420,3420,0
54,"106.609065,29.657856","106.238898,29.586376",0,58161,4560,0
55,"106.609065,29.657856","106.538333,29.575092",0,13826,1920,0
56,"106.609065,29.657856","106.69207,29.535359",0,28011,2460,0
57,"106.609065,29.657856","106.529903,29.539833",0,18204,1980,0
58,"106.609065,29.657856","106.528709,29.434222",0,30701,3300,0
59,"106.609065,29.657856","106.559716,29.670023",0,14742,1500,0
60,"106.609065,29.657856","106.520534,29.545507",0,22158,2820,0
61,"106.609065,29.657856","106.533997,29.565588",0,18110,1860,0
62,"106.609065,29.657856","106.475918,29.5642",0,24140,2400,0
63,"106.609065,29.657856","106.583453,29.560892",0,16549,2100,0
64,"106.609065,29.657856","106.333469,29.309595",0,59488,5400,0
65,"106.609065,29.657856","106.682204,29.624552",0,12468,1260,0
66,"106.609065,29.657856","106.682204,29.624552",0,12468,1260,0
67,"106.609065,29.657856","106.500604,29.594106",0,16157,1680,0
68,"106.609065,29.657856","106.484789,29.62849",0,21965,1860,0
69,"106.609065,29.657856","106.528709,29.434222",0,30701,3300,0
70,"106.609065,29.657856","106.559528,29.670285",0,14726,1500,0
71,"106.609065,29.657856","106.518865,29.504375",0,24247,2520,0
72,"106.609065,29.657856","106.499266,29.620207",0,18726,1620,0
73,"106.609065,29.657856","106.465902,29.573581",0,27404,2700,0
74,"106.609065,29.657856","106.576256,29.557443",0,15459,2100,0
75,"106.609065,29.657856","106.461372,29.532614",0,27162,2820,0
76,"106.609065,29.657856","106.556882,29.568347",0,18144,1800,0
77,"106.609065,29.657856","106.682204,29.624552",0,12468,1260,0
78,"106.609065,29.657856","106.548222,29.581026",0,12772,1500,0
79,"106.609065,29.657856","106.408096,29.803608",0,35292,2280,0
80,"106.609065,29.657856","106.520058,29.605993",0,18440,1860,0
81,"106.609065,29.657856","106.484414,29.754229",0,21309,1680,0
82,"106.609065,29.657856","106.499084,29.620278",0,17745,1740,0
83,"106.609065,29.657856","106.351461,29.5216",0,52147,3240,0
84,"106.609065,29.657856","106.518746,29.625885",0,16661,1560,0
85,"106.609065,29.657856","106.506101,29.596163",0,15702,1560,0
86,"106.609065,29.657856","106.648847,29.089485",0,85961,8700,0
87,"106.609065,29.657856","106.303766,29.332745",0,59410,5280,0
88,"106.609065,29.657856","106.564655,29.639156",0,14904,1800,0
89,"106.609065,29.657856","106.611483,29.711383",0,15647,1680,0
90,"106.609065,29.657856","106.441199,29.397201",0,51154,4980,0
91,"106.609065,29.657856","106.453437,29.546603",0,24312,2940,0
92,"106.609065,29.657856","106.573154,29.560096",0,15647,1860,0
93,"106.609065,29.657856","106.501284,29.585424",0,16769,1800,0
94,"106.609065,29.657856","106.548222,29.581026",0,12772,1500,0
95,"106.609065,29.657856","106.491675,29.63761",0,19966,1620,0
96,"106.609065,29.657856","106.491675,29.63761",0,19966,1620,0
97,"106.609065,29.657856","106.491675,29.63761",0,19966,1620,0
98,"106.609065,29.657856","106.491675,29.63761",0,19966,1620,0
99,"106.609065,29.657856","106.554929,29.559583",0,16470,2040,0
0,"106.578811,29.583062","106.543865,29.425925",0,26121,2880,0
1,"106.578811,29.583062","106.543666,29.633111",0,16012,1620,0
2,"106.578811,29.583062","106.609572,29.665203",0,19907,2460,0
3,"106.578811,29.583062","106.641637,29.612773",0,29120,3060,0
4,"106.578811,29.583062","106.55654,29.562133",0,11701,1560,0
5,"106.578811,29.583062","106.516845,29.616736",0,15966,1620,0
6,"106.578811,29.583062","106.55654,29.562133",0,11701,1560,0
7,"106.578811,29.583062","106.55654,29.562133",0,11701,1560,0
8,"106.578811,29.583062","106.520006,29.557101",0,17458,1860,0
9,"106.578811,29.583062","106.350857,29.523768",0,52519,4080,0
10,"106.578811,29.583062","106.564296,29.654847",0,17259,1920,0
11,"106.578811,29.583062","106.402117,29.80278",0,48698,3540,0
12,"106.578811,29.583062","106.448115,29.518068",0,27185,2940,0
13,"106.578811,29.583062","106.575232,29.723521",0,28086,2400,0
14,"106.578811,29.583062","106.714731,29.464225",0,27925,1980,6
15,"106.578811,29.583062","106.524603,29.541083",0,17932,2400,0
16,"106.578811,29.583062","106.548418,29.585873",0,8660,1080,0
17,"106.578811,29.583062","106.539246,29.599319",0,11760,1260,0
18,"106.578811,29.583062","106.333469,29.309595",0,55889,5160,0
19,"106.578811,29.583062","106.533262,29.609008",0,12458,1320,0
20,"106.578811,29.583062","105.742796,29.697112",0,150994,11700,0
21,"106.578811,29.583062","106.396445,29.653095",0,42412,4080,0
22,"106.578811,29.583062","106.424981,29.816815",0,50438,3840,0
23,"106.578811,29.583062","106.437744,29.834768",0,51469,3900,0
24,"106.578811,29.583062","106.48994,29.601242",0,15343,1680,0
25,"106.578811,29.583062","106.583517,29.661082",0,24940,2520,0
26,"106.578811,29.583062","106.609065,29.657856",0,18381,2100,0
27,"106.578811,29.583062","106.33835,29.715338",0,42586,3480,0
28,"106.578811,29.583062","106.498158,29.548044",0,19478,2280,0
29,"106.578811,29.583062","106.48455,29.561045",0,17277,2220,0
30,"106.578811,29.583062","106.48455,29.561045",0,17277,2220,0
31,"106.578811,29.583062","106.609065,29.657856",0,18381,2100,0
32,"106.578811,29.583062","106.472794,29.565228",0,17833,2040,0
33,"106.578811,29.583062","106.51144,29.595375",0,13606,1500,0
34,"106.578811,29.583062","106.417592,29.804513",0,49199,3600,0
35,"106.578811,29.583062","106.532388,29.658287",0,18904,1980,0
36,"106.578811,29.583062","106.455966,29.510073",0,25802,2700,0
37,"106.578811,29.583062","106.517691,29.624592",0,15639,1740,0
38,"106.578811,29.583062","106.619487,29.698856",0,28424,3180,0
39,"106.578811,29.583062","106.560036,29.793809",0,35297,2760,0
40,"106.578811,29.583062","106.341044,29.605",0,45129,3600,0
41,"106.578811,29.583062","106.469056,29.59934",0,18398,1920,0
42,"106.578811,29.583062","106.50817,29.588904",0,13889,1620,0
43,"106.578811,29.583062","106.545289,29.741987",0,30512,2520,0
44,"106.578811,29.583062","106.632519,29.713308",0,34374,3240,0
45,"106.578811,29.583062","106.57406,29.645788",0,15712,1740,0
46,"106.578811,29.583062","106.527229,29.467279",0,27016,3120,0
47,"106.578811,29.583062","106.575573,29.692734",0,25688,2580,0
48,"106.578811,29.583062","106.454977,29.548087",0,20121,2340,0
49,"106.578811,29.583062","106.489784,29.538306",0,21777,2400,0
50,"106.578811,29.583062","106.479904,29.554766",0,20462,2220,0
51,"106.578811,29.583062","106.544137,29.415566",0,54645,5520,0
52,"106.578811,29.583062","106.575235,29.57739",0,7612,900,0
53,"106.578811,29.583062","106.611387,29.958465",0,59485,4620,0
54,"106.578811,29.583062","106.238898,29.586376",0,63749,5400,0
55,"106.578811,29.583062","106.538333,29.575092",0,9894,1620,0
56,"106.578811,29.583062","106.69207,29.535359",0,17313,1680,0
57,"106.578811,29.583062","106.529903,29.539833",0,14605,1740,0
58,"106.578811,29.583062","106.528709,29.434222",0,27102,3060,0
59,"106.578811,29.583062","106.559716,29.670023",0,22604,2580,0
60,"106.578811,29.583062","106.520534,29.545507",0,18559,2520,0
61,"106.578811,29.583062","106.533997,29.565588",0,13978,1740,0
62,"106.578811,29.583062","106.475918,29.5642",0,20541,2100,0
63,"106.578811,29.583062","106.583453,29.560892",0,7907,2040,0
64,"106.578811,29.583062","106.333469,29.309595",0,55889,5160,0
65,"106.578811,29.583062","106.682204,29.624552",0,28719,3060,0
66,"106.578811,29.583062","106.682204,29.624552",0,28719,3060,0
67,"106.578811,29.583062","106.500604,29.594106",0,14883,1740,0
68,"106.578811,29.583062","106.484789,29.62849",0,18514,1800,0
69,"106.578811,29.583062","106.528709,29.434222",0,27102,3060,0
70,"106.578811,29.583062","106.559528,29.670285",0,22588,2580,0
71,"106.578811,29.583062","106.518865,29.504375",0,20648,2220,0
72,"106.578811,29.583062","106.499266,29.620207",0,17514,1680,0
73,"106.578811,29.583062","106.465902,29.573581",0,23805,2400,0
74,"106.578811,29.583062","106.576256,29.557443",0,11860,1860,0
75,"106.578811,29.583062","106.461372,29.532614",0,23563,2580,0
76,"106.578811,29.583062","106.556882,29.568347",0,14358,1500,0
77,"106.578811,29.583062","106.682204,29.624552",0,28719,3060,0
78,"106.578811,29.583062","106.548222,29.581026",0,8840,1140,0
79,"106.578811,29.583062","106.408096,29.803608",0,48457,3480,0
80,"106.578811,29.583062","106.520058,29.605993",0,15121,1560,0
81,"106.578811,29.583062","106.484414,29.754229",0,32370,3000,0
82,"106.578811,29.583062","106.499084,29.620278",0,16880,1680,0
83,"106.578811,29.583062","106.351461,29.5216",0,50994,3900,0
84,"106.578811,29.583062","106.518746,29.625885",0,15449,1620,0
85,"106.578811,29.583062","106.506101,29.596163",0,14102,1740,0
86,"106.578811,29.583062","106.648847,29.089485",0,82362,8460,0
87,"106.578811,29.583062","106.303766,29.332745",0,55811,5040,0
88,"106.578811,29.583062","106.564655,29.639156",0,14908,1740,0
89,"106.578811,29.583062","106.611483,29.711383",0,31173,2880,0
90,"106.578811,29.583062","106.441199,29.397201",0,48039,4740,0
91,"106.578811,29.583062","106.453437,29.546603",0,20993,2700,0
92,"106.578811,29.583062","106.573154,29.560096",0,12048,1620,0
93,"106.578811,29.583062","106.501284,29.585424",0,13450,1500,0
94,"106.578811,29.583062","106.548222,29.581026",0,8840,1140,0
95,"106.578811,29.583062","106.491675,29.63761",0,19693,1920,0
96,"106.578811,29.583062","106.491675,29.63761",0,19693,1920,0
97,"106.578811,29.583062","106.491675,29.63761",0,19693,1920,0
98,"106.578811,29.583062","106.491675,29.63761",0,19693,1920,0
99,"106.578811,29.583062","106.554929,29.559583",0,12871,1800,0
0,"106.583517,29.661082","106.563338,29.583119",0,10954,1260,0
1,"106.583517,29.661082","106.520194,29.511616",0,23270,2700,0
2,"106.583517,29.661082","106.522804,29.540642",0,24555,3120,0
3,"106.583517,29.661082","106.575354,29.558923",0,15207,2220,0
4,"106.583517,29.661082","106.389452,29.710435",0,29820,2040,0
5,"106.583517,29.661082","106.529894,29.529111",0,19251,2220,0
6,"106.583517,29.661082","106.486467,29.56205",0,21113,2160,0
7,"106.583517,29.661082","106.576253,29.52993",0,19865,2340,0
8,"106.583517,29.661082","106.506619,29.62111",0,12135,1260,0
9,"106.583517,29.661082","106.396359,29.246407",0,71585,6540,0
10,"106.583517,29.661082","106.519062,29.606843",0,13201,1500,0
11,"106.583517,29.661082","106.454114,29.542762",0,25934,2940,0
12,"106.583517,29.661082","106.338853,29.603472",0,42070,2460,0
13,"106.583517,29.661082","106.564655,29.639156",0,3763,840,0
14,"106.583517,29.661082","106.440827,29.677463",0,20744,2040,0
15,"106.583517,29.661082","106.381747,29.407871",0,56283,5040,0
16,"106.583517,29.661082","106.535406,29.58118",0,14937,2520,0
17,"106.583517,29.661082","106.330443,29.605097",0,42454,2640,0
18,"106.583517,29.661082","106.469852,29.567755",0,22593,2400,0
19,"106.583517,29.661082","106.605248,29.715429",0,9611,1080,0
20,"106.583517,29.661082","106.613147,29.712397",0,11662,1380,0
21,"106.583517,29.661082","106.644376,29.479177",0,33639,3000,0
22,"106.583517,29.661082","106.396359,29.246407",0,71585,6540,0
23,"106.583517,29.661082","106.454312,29.585594",0,23441,2580,0
24,"106.583517,29.661082","106.573013,29.527648",0,18239,2100,0
25,"106.583517,29.661082","106.617365,29.724688",0,11583,1320,0
26,"106.583517,29.661082","106.653274,29.518215",0,28146,2460,0
27,"106.583517,29.661082","106.575354,29.558923",0,15207,2220,0
28,"106.583517,29.661082","106.546076,29.742892",0,13139,1080,0
29,"106.583517,29.661082","105.809037,29.394878",0,124120,8880,0
30,"106.583517,29.661082","106.557964,29.718163",0,9176,780,0
31,"106.583517,29.661082","106.335525,29.306186",0,59614,5400,0
32,"106.583517,29.661082","106.526012,29.571562",0,20210,2340,0
33,"106.583517,29.661082","106.550159,29.609917",0,14125,1800,0
34,"106.583517,29.661082","106.550159,29.609917",0,14125,1800,0
35,"106.583517,29.661082","106.534572,29.627245",0,9285,1080,0
36,"106.583517,29.661082","106.534572,29.627245",0,9285,1080,0
37,"106.583517,29.661082","106.521073,29.540617",0,21337,2760,0
38,"106.583517,29.661082","106.494806,29.649728",0,14089,1080,0
39,"106.583517,29.661082","106.30965,29.608528",0,42551,2700,0
40,"106.583517,29.661082","106.532812,29.590116",0,13302,1560,0
41,"106.583517,29.661082","106.328098,29.605942",0,43552,2640,0
42,"106.583517,29.661082","106.375095,29.641469",0,35388,2040,0
43,"106.583517,29.661082","106.455459,29.660458",0,22190,2160,0
44,"106.583517,29.661082","106.342437,29.518986",0,49850,3000,0
45,"106.583517,29.661082","106.540485,29.827536",0,24260,1860,0
46,"106.583517,29.661082","106.555913,29.45729",0,28293,3240,0
47,"106.583517,29.661082","106.342437,29.518986",0,49850,3000,0
48,"106.583517,29.661082","106.387972,29.270314",0,63510,5760,0
49,"106.583517,29.661082","106.54306,29.579964",0,12591,1620,0
50,"106.583517,29.661082","106.342437,29.518986",0,49850,3000,0
51,"106.583517,29.661082","106.575754,29.559868",0,17233,2220,0
52,"106.583517,29.661082","106.501673,29.535626",0,23372,2460,0
53,"106.583517,29.661082","106.684044,29.502553",0,33555,2760,0
54,"106.583517,29.661082","106.324651,29.635466",0,40140,2340,0
55,"106.583517,29.661082","106.521924,29.624062",0,11863,1380,0
56,"106.583517,29.661082","106.45324,29.538004",0,25959,2940,0
57,"106.583517,29.661082","106.39973,29.641279",0,28690,2520,0
58,"106.583517,29.661082","106.324651,29.635466",0,40140,2340,0
59,"106.583517,29.661082","106.521924,29.624062",0,11863,1380,0
60,"106.583517,29.661082","106.694554,28.973976",0,107215,10140,0
61,"106.583517,29.661082","106.533595,29.384211",0,38254,4560,0
62,"106.583517,29.661082","106.458697,29.540749",0,25953,2940,0
63,"106.583517,29.661082","106.626249,29.676689",0,7962,780,0
64,"106.583517,29.661082","106.458697,29.540749",0,25953,2940,0
65,"106.583517,29.661082","106.470313,29.725997",0,15786,1140,0
66,"106.583517,29.661082","106.634226,29.719035",0,10739,1500,0
67,"106.583517,29.661082","106.561772,29.607034",0,9100,1200,0
68,"106.583517,29.661082","106.561772,29.607034",0,9100,1200,0
69,"106.583517,29.661082","106.576256,29.557443",0,15472,2340,0
70,"106.583517,29.661082","106.576256,29.557443",0,15472,2340,0
71,"106.583517,29.661082","106.576256,29.557443",0,15472,2340,0
72,"106.583517,29.661082","106.667904,29.670764",0,11541,840,0
73,"106.583517,29.661082","106.502051,29.545444",0,21910,2640,0
74,"106.583517,29.661082","106.502518,29.541099",0,23099,2400,0
75,"106.583517,29.661082","106.504022,29.541437",0,22486,2820,0
76,"106.583517,29.661082","106.333688,29.317011",0,58328,5280,0
77,"106.583517,29.661082","106.454883,29.689305",0,23384,2040,0
78,"106.583517,29.661082","106.551376,29.564366",0,15121,2040,0
79,"106.583517,29.661082","106.454078,29.53965",0,25696,2940,0
80,"106.583517,29.661082","106.552594,29.56729",0,15081,1920,0
81,"106.583517,29.661082","106.454078,29.53965",0,25696,2940,0
82,"106.583517,29.661082","106.670684,29.635736",0,12463,1080,0
83,"106.583517,29.661082","106.454078,29.53965",0,25696,2940,0
84,"106.583517,29.661082","106.555505,29.571809",0,13304,1620,0
85,"106.583517,29.661082","106.386067,29.685311",0,32181,2220,0
86,"106.583517,29.661082","106.587073,29.565019",0,16842,2280,0
87,"106.583517,29.661082","106.291009,29.573053",0,52519,3360,0
88,"106.583517,29.661082","106.520366,29.597302",0,14286,1560,0
89,"106.583517,29.661082","106.459658,29.479363",0,31766,3360,0
90,"106.583517,29.661082","106.517299,29.622034",0,12233,1680,0
91,"106.583517,29.661082","106.576256,29.557443",0,15472,2340,0
92,"106.583517,29.661082","106.519389,29.511181",0,23145,2640,0
93,"106.583517,29.661082","106.524106,29.518995",0,24340,2580,0
94,"106.583517,29.661082","106.527503,29.38604",0,38368,4620,0
95,"106.583517,29.661082","106.575288,29.581245",0,11104,1320,0
96,"106.583517,29.661082","106.381274,29.610625",0,30815,2580,0
97,"106.583517,29.661082","106.656399,29.503125",0,30209,2760,0
98,"106.583517,29.661082","106.572532,29.652119",0,4945,720,0
99,"106.583517,29.661082","106.466888,29.521159",0,27230,3060,0
0,"106.33835,29.715338","106.384825,29.676384",0,15823,1500,0
1,"106.33835,29.715338","106.556809,29.517229",0,42004,3600,0
2,"106.33835,29.715338","106.57485,29.733029",0,34961,2520,0
3,"106.33835,29.715338","106.569953,29.481373",0,46853,4080,0
4,"106.33835,29.715338","106.515487,29.624322",0,29721,2400,0
5,"106.33835,29.715338","106.563185,29.465776",0,50067,4500,0
6,"106.33835,29.715338","106.794496,29.687276",0,57059,3540,0
7,"106.33835,29.715338","106.56982,29.584005",0,37169,3120,0
8,"106.33835,29.715338","106.423114,29.838559",0,27314,2100,0
9,"106.33835,29.715338","106.483385,29.629215",0,23914,1800,0
10,"106.33835,29.715338","106.411922,29.810434",0,22895,1620,0
11,"106.33835,29.715338","106.545594,29.500913",0,42837,3720,0
12,"106.33835,29.715338","106.372849,29.634566",0,14748,1380,0
