number,origin,destination,code,distance,duration,toll,restriction
96,"106.57485,29.733029","106.412223,29.811194",0,31543,2580,0,1
97,"106.57485,29.733029","106.556505,29.562989",0,30152,4260,0,1
98,"106.57485,29.733029","106.543865,29.425925",0,46125,6000,0,1
99,"106.57485,29.733029","106.543865,29.425925",0,46125,6000,0,1
0,"106.384825,29.676384","106.556809,29.517229",0,35239,4440,0,1
1,"106.384825,29.676384","106.57485,29.733029",0,34245,2460,0,0
2,"106.384825,29.676384","106.569953,29.481373",0,40622,4920,0,1
3,"106.384825,29.676384","106.515487,29.624322",0,23853,2700,0,1
4,"106.384825,29.676384","106.563185,29.465776",0,43836,5220,0,1
5,"106.384825,29.676384","106.794496,29.687276",0,60733,4860,0,0
6,"106.384825,29.676384","106.56982,29.584005",0,30938,3660,0,1
7,"106.384825,29.676384","106.423114,29.838559",0,22118,1500,0,0
8,"106.384825,29.676384","106.483385,29.629215",0,37194,3420,0,0
9,"106.384825,29.676384","106.411922,29.810434",0,19090,1500,0,1
10,"106.384825,29.676384","106.545594,29.500913",0,36072,4620,0,1
11,"106.384825,29.676384","106.372849,29.634566",0,10381,1560,0,0
12,"106.384825,29.676384","106.537811,29.590335",0,26252,3000,0,1
13,"106.384825,29.676384","106.575366,29.577498",0,30131,3600,0,1
14,"106.384825,29.676384","106.633012,29.717755",0,31198,3480,0,1
15,"106.384825,29.676384","106.549654,29.612006",0,25893,3000,0,1
16,"106.384825,29.676384","106.645588,29.765431",0,44375,3240,0,0
17,"106.384825,29.676384","106.524153,29.385368",0,57108,5760,0,1
18,"106.384825,29.676384","106.532099,29.51222",0,33651,4380,0,1
19,"106.384825,29.676384","106.516043,29.622297",0,21574,2160,0,1
20,"106.384825,29.676384","106.587459,29.543327",0,36159,4560,0,1
21,"106.384825,29.676384","106.820019,29.693393",0,62259,4980,0,0
22,"106.384825,29.676384","106.60369,29.632117",0,48305,4800,0,0
23,"106.384825,29.676384","106.47412,29.76077",0,24465,2160,0,0
24,"106.384825,29.676384","106.307813,29.55804",0,18869,2340,0,1
25,"106.384825,29.676384","106.577512,29.691415",0,39372,3060,0,0
26,"106.384825,29.676384","106.543839,29.473039",0,39618,4980,0,1
27,"106.384825,29.676384","106.494448,29.454464",0,69628,5640,0,0
28,"106.384825,29.676384","106.549381,29.52491",0,34596,4500,0,1
29,"106.384825,29.676384","106.311379,29.681187",0,10319,1260,0,0
30,"106.384825,29.676384","106.50355,29.606218",0,21952,2160,0,1
31,"106.384825,29.676384","106.488323,29.702462",0,17171,1440,0,1
32,"106.384825,29.676384","106.464633,29.556611",0,26877,3120,0,1
33,"106.384825,29.676384","106.487723,29.464073",0,41296,5040,0,1
34,"106.384825,29.676384","106.515357,29.501573",0,34415,4440,0,1
35,"106.384825,29.676384","106.800921,29.652905",0,58850,4740,0,0
36,"106.384825,29.676384","106.340831,29.626253",0,17428,1980,0,0
37,"106.384825,29.676384","106.244431,29.481045",0,38260,3120,0,0
38,"106.384825,29.676384","106.494448,29.454464",0,69628,5640,0,0
39,"106.384825,29.676384","106.488323,29.702462",0,17171,1440,0,1
40,"106.384825,29.676384","106.595651,29.423402",0,50563,6120,0,1
41,"106.384825,29.676384","106.767814,29.628511",0,57815,4980,0,0
42,"106.384825,29.676384","106.43982,29.667897",0,26676,3300,0,0
43,"106.384825,29.676384","106.478925,29.554136",0,27525,3180,0,1
44,"106.384825,29.676384","106.478925,29.554136",0,27525,3180,0,1
45,"106.384825,29.676384","106.549354,29.560878",0,28819,3900,0,1
46,"106.384825,29.676384","106.591757,29.56081",0,34265,4740,0,1
47,"106.384825,29.676384","106.744944,29.609495",0,57741,4860,0,0
48,"106.384825,29.676384","106.508461,29.602091",0,22714,2220,0,1
49,"106.384825,29.676384","106.535587,29.807428",0,30047,2460,0,0
50,"106.384825,29.676384","106.645811,29.48559",0,85137,6600,7,0
51,"106.384825,29.676384","106.772502,29.681089",0,57306,4680,0,0
52,"106.384825,29.676384","106.580104,29.560173",0,32124,4560,0,1
53,"106.384825,29.676384","106.450784,29.46597",0,41448,4800,0,1
54,"106.384825,29.676384","106.51557,29.585954",0,23776,3300,0,1
55,"106.384825,29.676384","106.44339,29.833109",0,21346,2100,0,1
56,"106.384825,29.676384","106.565222,29.664372",0,27865,2940,0,1
57,"106.384825,29.676384","106.494448,29.454464",0,69628,5640,0,0
58,"106.384825,29.676384","106.509122,29.615086",0,22152,2220,0,1
59,"106.384825,29.676384","106.508461,29.602091",0,22714,2220,0,1
60,"106.384825,29.676384","106.508461,29.602091",0,22714,2220,0,1
61,"106.384825,29.676384","106.514249,29.582631",0,24374,3000,0,1
62,"106.384825,29.676384","106.508461,29.602091",0,22714,2220,0,1
63,"106.384825,29.676384","106.6134,29.688502",0,39245,3720,0,0
64,"106.384825,29.676384","106.453638,29.650345",0,24286,3120,0,0
65,"106.384825,29.676384","106.626114,29.398649",0,124519,11040,0,0
66,"106.384825,29.676384","106.533997,29.565588",0,26173,3420,0,1
67,"106.384825,29.676384","106.551843,29.650122",0,23292,2580,0,1
68,"106.384825,29.676384","106.581698,29.520627",0,40071,4860,0,1
69,"106.384825,29.676384","106.52288,29.550783",0,29736,3960,0,1
70,"106.384825,29.676384","106.512547,29.511351",0,34323,4500,0,1
71,"106.384825,29.676384","106.473207,29.564749",0,24560,2700,0,1
72,"106.384825,29.676384","106.481465,29.771363",0,26020,2340,0,0
73,"106.384825,29.676384","106.481465,29.771363",0,26020,2340,0,0
74,"106.384825,29.676384","106.641637,29.612773",0,49539,4500,0,0
75,"106.384825,29.676384","106.55654,29.562133",0,29353,3900,0,1
76,"106.384825,29.676384","106.57571,29.580888",0,31389,3660,0,1
77,"106.384825,29.676384","106.575313,29.577264",0,30127,3600,0,1
78,"106.384825,29.676384","106.577057,29.578312",0,31815,3720,0,1
79,"106.384825,29.676384","106.324981,29.525253",0,24862,2100,0,0
80,"106.384825,29.676384","106.54485,29.416135",0,46416,5700,0,1
81,"106.384825,29.676384","106.538812,29.657252",0,21926,2760,0,1
82,"106.384825,29.676384","106.538812,29.657252",0,21926,2760,0,1
83,"106.384825,29.676384","106.590121,29.568028",0,34428,4800,0,1
84,"106.384825,29.676384","106.487157,29.628072",0,37507,3420,0,0
85,"106.384825,29.676384","106.524603,29.541083",0,31868,4320,0,1
86,"106.384825,29.676384","106.524603,29.541083",0,31868,4320,0,1
87,"106.384825,29.676384","106.539246,29.599319",0,24680,2820,0,1
88,"106.384825,29.676384","105.738583,29.70041",0,108824,9660,0,0
89,"106.384825,29.676384","106.496322,29.619746",0,19396,1980,0,1
90,"106.384825,29.676384","106.54746,29.415515",0,46725,5760,0,1
91,"106.384825,29.676384","106.505464,29.554275",0,28444,3360,0,1
92,"106.384825,29.676384","106.424981,29.816815",0,20464,1800,0,1
93,"106.384825,29.676384","106.437744,29.834768",0,21495,1920,0,1
94,"106.384825,29.676384","105.70941,29.703558",0,118311,9900,0,1
95,"106.384825,29.676384","106.453589,29.540679",0,28093,3420,0,1
96,"106.384825,29.676384","106.412223,29.811194",0,19089,1500,0,1
97,"106.384825,29.676384","106.556505,29.562989",0,29125,3900,0,1
98,"106.384825,29.676384","106.543865,29.425925",0,45098,5580,0,1
99,"106.384825,29.676384","106.543865,29.425925",0,45098,5580,0,1
0,"106.515487,29.624322","106.543666,29.633111",0,5369,1320,0,1
1,"106.515487,29.624322","106.609572,29.665203",0,19098,3360,0,1
2,"106.515487,29.624322","106.641637,29.612773",0,30227,4260,0,1
3,"106.515487,29.624322","106.55654,29.562133",0,12345,2700,0,1
4,"106.515487,29.624322","106.516845,29.616736",0,2059,540,0,1
5,"106.515487,29.624322","106.55654,29.562133",0,12345,2700,0,1
6,"106.515487,29.624322","106.55654,29.562133",0,12345,2700,0,1
7,"106.515487,29.624322","106.520006,29.557101",0,10289,2340,0,1
8,"106.515487,29.624322","106.350857,29.523768",0,37797,3180,0,1
9,"106.515487,29.624322","106.564296,29.654847",0,10372,2160,0,1
10,"106.515487,29.624322","106.402117,29.80278",0,32678,3000,0,1
11,"106.515487,29.624322","106.448115,29.518068",0,17731,3000,0,1
12,"106.515487,29.624322","106.575232,29.723521",0,15756,2340,0,1
13,"106.515487,29.624322","106.714731,29.464225",0,36271,3660,6,1
14,"106.515487,29.624322","106.524603,29.541083",0,14860,3180,0,1
15,"106.515487,29.624322","106.548418,29.585873",0,10362,2640,0,1
16,"106.515487,29.624322","106.539246,29.599319",0,5459,1500,0,1
17,"106.515487,29.624322","106.333469,29.309595",0,51136,5940,0,1
18,"106.515487,29.624322","106.533262,29.609008",0,4222,1260,0,1
19,"106.515487,29.624322","105.742796,29.697112",0,136272,10740,0,1
20,"106.515487,29.624322","106.396445,29.653095",0,27690,3120,0,1
21,"106.515487,29.624322","106.424981,29.816815",0,34418,3300,0,1
22,"106.515487,29.624322","106.437744,29.834768",0,35449,3420,0,1
23,"106.515487,29.624322","106.48994,29.601242",0,4538,1200,0,1
24,"106.515487,29.624322","106.583517,29.661082",0,13371,2280,0,1
25,"106.515487,29.624322","106.609065,29.657856",0,21332,3540,0,1
26,"106.515487,29.624322","106.578811,29.583062",0,12553,2400,0,1
27,"106.515487,29.624322","106.33835,29.715338",0,27864,2520,0,1
28,"106.515487,29.624322","106.498158,29.548044",0,14725,3120,0,1
29,"106.515487,29.624322","106.48455,29.561045",0,9981,1920,0,1
30,"106.515487,29.624322","106.48455,29.561045",0,9981,1920,0,1
31,"106.515487,29.624322","106.609065,29.657856",0,21332,3540,0,1
32,"106.515487,29.624322","106.472794,29.565228",0,11257,1740,0,1
33,"106.515487,29.624322","106.51144,29.595375",0,5651,1320,0,1
34,"106.515487,29.624322","106.417592,29.804513",0,33179,3060,0,1
35,"106.515487,29.624322","106.532388,29.658287",0,6469,1560,0,1
36,"106.515487,29.624322","106.455966,29.510073",0,21049,3600,0,1
37,"106.515487,29.624322","106.517691,29.624592",0,2373,840,0,1
38,"106.515487,29.624322","106.619487,29.698856",0,24182,3600,0,1
39,"106.515487,29.624322","106.560036,29.793809",0,22966,2520,0,1
40,"106.515487,29.624322","106.341044,29.605",0,30407,2760,0,1
41,"106.515487,29.624322","106.469056,29.59934",0,7614,1380,0,1
42,"106.515487,29.624322","106.50817,29.588904",0,6028,1320,0,1
43,"106.515487,29.624322","106.545289,29.741987",0,18181,2280,0,1
44,"106.515487,29.624322","106.632519,29.713308",0,22293,3300,0,1
45,"106.515487,29.624322","106.57406,29.645788",0,9438,1860,0,1
46,"106.515487,29.624322","106.527229,29.467279",0,23830,4080,0,1
47,"106.515487,29.624322","106.575573,29.692734",0,17978,2340,0,1
48,"106.515487,29.624322","106.454977,29.548087",0,13545,2220,0,1
49,"106.515487,29.624322","106.489784,29.538306",0,17024,3240,0,1
50,"106.515487,29.624322","106.479904,29.554766",0,12723,2220,0,1
51,"106.515487,29.624322","106.544137,29.415566",0,43443,5880,0,1
52,"106.515487,29.624322","106.575235,29.57739",0,10890,2280,0,1
53,"106.515487,29.624322","106.611387,29.958465",0,44478,4320,0,1
54,"106.515487,29.624322","106.238898,29.586376",0,49027,4500,0,1
55,"106.515487,29.624322","106.538333,29.575092",0,9529,2640,0,1
56,"106.515487,29.624322","106.69207,29.535359",0,25659,3360,0,1
57,"106.515487,29.624322","106.529903,29.539833",0,13866,3120,0,1
58,"106.515487,29.624322","106.528709,29.434222",0,27283,4380,0,1
59,"106.515487,29.624322","106.559716,29.670023",0,11035,2340,0,1
60,"106.515487,29.624322","106.520534,29.545507",0,15487,3300,0,1
61,"106.515487,29.624322","106.533997,29.565588",0,9165,2100,0,1
62,"106.515487,29.624322","106.475918,29.5642",0,12015,1920,0,1
63,"106.515487,29.624322","106.583453,29.560892",0,14145,3060,0,1
64,"106.515487,29.624322","106.333469,29.309595",0,51136,5940,0,1
65,"106.515487,29.624322","106.682204,29.624552",0,29826,4260,0,1
66,"106.515487,29.624322","106.682204,29.624552",0,29826,4260,0,1
67,"106.515487,29.624322","106.500604,29.594106",0,4446,1200,0,1
68,"106.515487,29.624322","106.484789,29.62849",0,3792,600,0,1
69,"106.515487,29.624322","106.528709,29.434222",0,27283,4380,0,1
70,"106.515487,29.624322","106.559528,29.670285",0,11019,2340,0,1
71,"106.515487,29.624322","106.518865,29.504375",0,17254,3240,0,1
72,"106.515487,29.624322","106.499266,29.620207",0,2792,360,0,1
73,"106.515487,29.624322","106.465902,29.573581",0,15279,2340,0,1
74,"106.515487,29.624322","106.576256,29.557443",0,13687,3180,0,1
75,"106.515487,29.624322","106.461372,29.532614",0,18810,3420,0,1
76,"106.515487,29.624322","106.556882,29.568347",0,11649,2640,0,1
77,"106.515487,29.624322","106.682204,29.624552",0,29826,4260,0,1
78,"106.515487,29.624322","106.548222,29.581026",0,8617,2340,0,1
79,"106.515487,29.624322","106.408096,29.803608",0,32437,2940,0,1
80,"106.515487,29.624322","106.520058,29.605993",0,7578,2280,0,1
81,"106.515487,29.624322","106.484414,29.754229",0,18412,2400,0,1
82,"106.515487,29.624322","106.499084,29.620278",0,2158,420,0,1
83,"106.515487,29.624322","106.351461,29.5216",0,36272,3060,0,1
84,"106.515487,29.624322","106.518746,29.625885",0,2563,960,0,1
85,"106.515487,29.624322","106.506101,29.596163",0,4440,1200,0,1
86,"106.515487,29.624322","106.648847,29.089485",0,84189,9840,0,1
87,"106.515487,29.624322","106.303766,29.332745",0,51058,5880,0,1
88,"106.515487,29.624322","106.564655,29.639156",0,9013,1920,0,1
89,"106.515487,29.624322","106.611483,29.711383",0,18842,2700,0,1
90,"106.515487,29.624322","106.441199,29.397201",0,45098,6000,0,1
91,"106.515487,29.624322","106.453437,29.546603",0,14417,2520,0,1
92,"106.515487,29.624322","106.573154,29.560096",0,13875,3060,0,1
93,"106.515487,29.624322","106.501284,29.585424",0,5423,1380,0,1
94,"106.515487,29.624322","106.548222,29.581026",0,8617,2340,0,1
95,"106.515487,29.624322","106.491675,29.63761",0,4971,840,0,1
96,"106.515487,29.624322","106.491675,29.63761",0,4971,840,0,1
97,"106.515487,29.624322","106.491675,29.63761",0,4971,840,0,1
98,"106.515487,29.624322","106.491675,29.63761",0,4971,840,0,1
99,"106.515487,29.624322","106.554929,29.559583",0,11769,2580,0,1
0,"106.556809,29.517229","106.543666,29.633111",0,18370,3240,0,1
1,"106.556809,29.517229","106.609572,29.665203",0,30992,5340,0,1
2,"106.556809,29.517229","106.641637,29.612773",0,42121,6240,0,1
3,"106.556809,29.517229","106.55654,29.562133",0,8840,1920,0,1
4,"106.556809,29.517229","106.516845,29.616736",0,20324,3420,0,1
5,"106.556809,29.517229","106.55654,29.562133",0,8840,1920,0,1
6,"106.556809,29.517229","106.55654,29.562133",0,8840,1920,0,1
7,"106.556809,29.517229","106.520006,29.557101",0,11459,1860,0,1
8,"106.556809,29.517229","106.350857,29.523768",0,31130,4020,0,1
9,"106.556809,29.517229","106.564296,29.654847",0,19617,3660,0,1
10,"106.556809,29.517229","106.402117,29.80278",0,52967,5460,0,1
11,"106.556809,29.517229","106.448115,29.518068",0,14881,2340,0,1
12,"106.556809,29.517229","106.575232,29.723521",0,28127,4680,0,1
13,"106.556809,29.517229","106.714731,29.464225",0,31753,3420,6,1
14,"106.556809,29.517229","106.524603,29.541083",0,7581,1740,0,1
15,"106.556809,29.517229","106.548418,29.585873",0,10946,2220,0,1
16,"106.556809,29.517229","106.539246,29.599319",0,14078,2820,0,1
17,"106.556809,29.517229","106.333469,29.309595",0,43485,4860,0,1
18,"106.556809,29.517229","106.533262,29.609008",0,14744,3180,0,1
19,"106.556809,29.517229","105.742796,29.697112",0,151997,13320,0,1
20,"106.556809,29.517229","106.396445,29.653095",0,33455,4440,0,1
21,"106.556809,29.517229","106.424981,29.816815",0,54707,5700,0,1
22,"106.556809,29.517229","106.437744,29.834768",0,55738,5820,0,1
23,"106.556809,29.517229","106.48994,29.601242",0,15859,2820,0,1
24,"106.556809,29.517229","106.583517,29.661082",0,20958,3720,0,1
25,"106.556809,29.517229","106.609065,29.657856",0,33226,5520,0,1
26,"106.556809,29.517229","106.578811,29.583062",0,18292,2640,0,1
27,"106.556809,29.517229","106.33835,29.715338",0,43589,5100,0,1
28,"106.556809,29.517229","106.498158,29.548044",0,11231,2460,0,1
29,"106.556809,29.517229","106.48455,29.561045",0,14531,2520,0,1
30,"106.556809,29.517229","106.48455,29.561045",0,14531,2520,0,1
31,"106.556809,29.517229","106.609065,29.657856",0,33226,5520,0,1
32,"106.556809,29.517229","106.472794,29.565228",0,14672,2220,0,1
33,"106.556809,29.517229","106.51144,29.595375",0,18056,3300,0,1
34,"106.556809,29.517229","106.417592,29.804513",0,53468,5520,0,1
35,"106.556809,29.517229","106.532388,29.658287",0,22525,3960,0,1
36,"106.556809,29.517229","106.455966,29.510073",0,13398,2280,0,1
37,"106.556809,29.517229","106.517691,29.624592",0,17694,3780,0,1
38,"106.556809,29.517229","106.619487,29.698856",0,36279,5700,0,1
39,"106.556809,29.517229","106.560036,29.793809",0,36788,4980,0,1
40,"106.556809,29.517229","106.341044,29.605",0,34085,4320,0,1
41,"106.556809,29.517229","106.469056,29.59934",0,18127,2760,0,1
42,"106.556809,29.517229","106.50817,29.588904",0,15772,2760,0,1
43,"106.556809,29.517229","106.545289,29.741987",0,32003,4740,0,1
44,"106.556809,29.517229","106.632519,29.713308",0,34390,5340,0,1
45,"106.556809,29.517229","106.57406,29.645788",0,18070,3420,0,1
46,"106.556809,29.517229","106.527229,29.467279",0,13948,2400,0,1
47,"106.556809,29.517229","106.575573,29.692734",0,31800,4800,0,1
48,"106.556809,29.517229","106.454977,29.548087",0,14683,2460,0,1
49,"106.556809,29.517229","106.489784,29.538306",0,11198,1980,0,1
50,"106.556809,29.517229","106.479904,29.554766",0,14455,2280,0,1
51,"106.556809,29.517229","106.544137,29.415566",0,29529,3900,0,1
52,"106.556809,29.517229","106.575235,29.57739",0,9204,1860,0,1
53,"106.556809,29.517229","106.611387,29.958465",0,63436,6960,0,1
54,"106.556809,29.517229","106.238898,29.586376",0,51704,5940,0,1
55,"106.556809,29.517229","106.538333,29.575092",0,12271,2940,0,1
56,"106.556809,29.517229","106.69207,29.535359",0,25521,3120,0,1
57,"106.556809,29.517229","106.529903,29.539833",0,9040,2100,0,1
58,"106.556809,29.517229","106.528709,29.434222",0,15015,2580,0,1
59,"106.556809,29.517229","106.559716,29.670023",0,22929,4320,0,1
60,"106.556809,29.517229","106.520534,29.545507",0,8208,1920,0,1
61,"106.556809,29.517229","106.533997,29.565588",0,11346,1860,0,1
62,"106.556809,29.517229","106.475918,29.5642",0,13955,1980,0,1
63,"106.556809,29.517229","106.583453,29.560892",0,8086,1920,0,1
64,"106.556809,29.517229","106.333469,29.309595",0,43485,4860,0,1
65,"106.556809,29.517229","106.682204,29.624552",0,41720,6240,0,1
66,"106.556809,29.517229","106.682204,29.624552",0,41720,6240,0,1
67,"106.556809,29.517229","106.500604,29.594106",0,15207,2520,0,1
68,"106.556809,29.517229","106.484789,29.62849",0,20452,3360,0,1
69,"106.556809,29.517229","106.528709,29.434222",0,15015,2580,0,1
70,"106.556809,29.517229","106.559528,29.670285",0,22913,4320,0,1
71,"106.556809,29.517229","106.518865,29.504375",0,7372,1440,0,1
72,"106.556809,29.517229","106.499266,29.620207",0,19800,3600,0,1
73,"106.556809,29.517229","106.465902,29.573581",0,17219,2340,0,1
74,"106.556809,29.517229","106.576256,29.557443",0,8335,1860,0,1
75,"106.556809,29.517229","106.461372,29.532614",0,12685,2100,0,1
76,"106.556809,29.517229","106.556882,29.568347",0,13760,2160,0,1
77,"106.556809,29.517229","106.682204,29.624552",0,41720,6240,0,1
78,"106.556809,29.517229","106.548222,29.581026",0,11217,2340,0,1
79,"106.556809,29.517229","106.408096,29.803608",0,52726,5460,0,1
80,"106.556809,29.517229","106.520058,29.605993",0,16992,2700,0,1
81,"106.556809,29.517229","106.484414,29.754229",0,37370,5100,0,1
82,"106.556809,29.517229","106.499084,29.620278",0,20533,3240,0,1
83,"106.556809,29.517229","106.351461,29.5216",0,32267,4080,0,1
84,"106.556809,29.517229","106.518746,29.625885",0,17884,3900,0,1
85,"106.556809,29.517229","106.506101,29.596163",0,15523,2580,0,1
86,"106.556809,29.517229","106.648847,29.089485",0,70275,7740,0,1
87,"106.556809,29.517229","106.303766,29.332745",0,43407,4800,0,1
