number,origin,destination,code,distance,duration,toll,restriction
7,"106.457473,29.727665","106.384147,29.523009",0,37423,2520,0,0
8,"106.457473,29.727665","106.616885,29.676158",0,27680,2820,0,0
9,"106.457473,29.727665","106.561726,29.599541",0,23127,2040,0,1
10,"106.457473,29.727665","106.599907,29.648569",0,29788,2940,0,0
11,"106.457473,29.727665","106.375095,29.641469",0,21965,1440,0,0
12,"106.457473,29.727665","106.497226,29.619976",0,17843,1560,0,1
13,"106.457473,29.727665","106.342437,29.518986",0,36427,2460,0,0
14,"106.457473,29.727665","106.342437,29.518986",0,36427,2460,0,0
15,"106.457473,29.727665","106.324651,29.635466",0,26717,1740,0,1
16,"106.457473,29.727665","106.39973,29.641279",0,25070,1920,0,0
17,"106.457473,29.727665","106.39973,29.641279",0,25070,1920,0,0
18,"106.457473,29.727665","106.39973,29.641279",0,25070,1920,0,0
19,"106.457473,29.727665","106.517023,29.508059",0,29607,2700,0,1
20,"106.457473,29.727665","106.713794,29.5046",0,69230,3780,47,0
21,"106.457473,29.727665","106.554348,29.564521",0,27106,2700,0,1
22,"106.457473,29.727665","106.547865,29.589998",0,24011,2220,0,1
23,"106.457473,29.727665","106.543916,29.595574",0,21904,1980,0,1
24,"106.457473,29.727665","106.544414,29.595358",0,21833,1980,0,1
25,"106.457473,29.727665","106.2831,29.666322",0,30958,2100,10,0
26,"106.457473,29.727665","106.387972,29.270314",0,84818,4680,44,0
27,"106.457473,29.727665","106.458697,29.540749",0,25414,2100,0,1
28,"106.457473,29.727665","106.444809,29.526202",0,27322,2400,0,1
29,"106.457473,29.727665","106.651284,29.536102",0,73162,4260,44,0
30,"106.457473,29.727665","106.324651,29.635466",0,26717,1740,0,1
31,"106.457473,29.727665","106.454885,29.546363",0,23968,1860,0,1
32,"106.457473,29.727665","106.523517,29.537887",0,25454,2580,0,1
33,"106.457473,29.727665","106.633193,29.410934",0,129642,9000,64,0
34,"106.457473,29.727665","106.53439,29.611868",0,19883,1740,0,1
35,"106.457473,29.727665","106.324651,29.635466",0,26717,1740,0,1
36,"106.457473,29.727665","106.387972,29.270314",0,84818,4680,44,0
37,"106.457473,29.727665","106.387972,29.270314",0,84818,4680,44,0
38,"106.457473,29.727665","106.576256,29.557443",0,29957,3180,0,1
39,"106.457473,29.727665","106.576256,29.557443",0,29957,3180,0,1
40,"106.457473,29.727665","106.504022,29.541437",0,23272,2100,0,1
41,"106.457473,29.727665","106.238898,29.586376",0,43112,3180,23,0
42,"106.457473,29.727665","106.56976,29.481127",0,35454,3660,0,1
43,"106.457473,29.727665","106.498872,29.597912",0,16971,1560,0,1
44,"106.457473,29.727665","106.548222,29.581026",0,23565,2280,0,1
45,"106.457473,29.727665","106.45166,29.578868",0,45776,5100,0,0
46,"106.457473,29.727665","106.341215,29.607477",0,27771,1980,0,1
47,"106.457473,29.727665","106.320257,29.548801",0,39882,3840,0,0
48,"106.457473,29.727665","106.46117,29.569651",0,22189,1920,0,1
49,"106.457473,29.727665","106.555505,29.571809",0,27821,2400,0,1
50,"106.457473,29.727665","106.555505,29.571809",0,27821,2400,0,1
51,"106.457473,29.727665","105.716098,29.700127",0,86857,5160,60,1
52,"106.457473,29.727665","106.523304,29.599892",0,20567,1680,0,1
53,"106.457473,29.727665","106.658675,29.698841",0,40044,3240,18,0
54,"106.457473,29.727665","106.462866,29.58494",0,22778,1800,0,1
55,"106.457473,29.727665","106.577054,29.641633",0,32417,3540,0,0
56,"106.457473,29.727665","106.538349,29.654665",0,17373,1860,0,1
57,"106.457473,29.727665","105.807366,29.527033",0,85286,4680,77,0
58,"106.457473,29.727665","106.568891,29.47107",0,37334,4020,0,1
59,"106.457473,29.727665","106.560221,29.571241",0,27510,2460,0,1
60,"106.457473,29.727665","106.508776,29.624766",0,22840,2040,0,1
61,"106.457473,29.727665","106.610019,29.393231",0,101484,5940,64,0
62,"106.457473,29.727665","106.491342,29.663581",0,9842,960,0,0
63,"106.457473,29.727665","106.503245,29.43697",0,79307,5700,27,0
64,"106.457473,29.727665","106.682204,29.624552",0,34866,3060,0,0
65,"106.457473,29.727665","106.324651,29.635466",0,26717,1740,0,1
66,"106.457473,29.727665","106.47412,29.76077",0,5087,780,0,0
67,"106.457473,29.727665","106.324651,29.635466",0,26717,1740,0,1
68,"106.457473,29.727665","106.488117,29.59991",0,15746,1320,0,1
69,"106.457473,29.727665","106.670156,29.633609",0,32213,2820,0,0
70,"106.457473,29.727665","106.670156,29.633609",0,32213,2820,0,0
71,"106.457473,29.727665","106.670156,29.633609",0,32213,2820,0,0
72,"106.457473,29.727665","106.473318,29.565592",0,22809,1800,0,1
73,"106.457473,29.727665","106.473143,29.49352",0,28201,2580,0,1
74,"106.457473,29.727665","106.57072,29.656111",0,23413,2520,0,1
75,"106.457473,29.727665","106.53562,29.656515",0,17569,1920,0,1
76,"106.457473,29.727665","106.594307,29.570101",0,34128,3480,0,1
77,"106.457473,29.727665","106.551076,29.405264",0,56702,3780,0,1
78,"106.457473,29.727665","106.583643,29.564171",0,30043,3120,0,1
79,"106.457473,29.727665","106.517705,29.543923",0,25529,2520,0,1
80,"106.457473,29.727665","106.517705,29.543923",0,25529,2520,0,1
81,"106.457473,29.727665","106.465319,29.560707",0,22588,2160,0,1
82,"106.457473,29.727665","106.539845,29.583886",0,21937,2040,0,1
83,"106.457473,29.727665","106.49598,29.60528",0,16170,1380,0,1
84,"106.457473,29.727665","106.629724,29.688896",0,33108,3600,0,0
85,"106.457473,29.727665","106.53439,29.611868",0,19883,1740,0,1
86,"106.457473,29.727665","106.455654,29.535218",0,25427,2100,0,1
87,"106.457473,29.727665","106.62307,29.614479",0,85708,5940,44,0
88,"106.457473,29.727665","106.36498,29.453554",0,67346,4560,27,0
89,"106.457473,29.727665","106.228746,29.587019",0,41323,2820,23,0
90,"106.457473,29.727665","106.478899,29.642794",0,14250,1320,0,0
91,"106.457473,29.727665","106.481643,29.584444",0,18408,1620,0,1
92,"106.457473,29.727665","106.509583,29.614488",0,17883,1740,0,1
93,"106.457473,29.727665","106.551376,29.564366",0,26802,2640,0,1
94,"106.457473,29.727665","106.455654,29.535218",0,25427,2100,0,1
95,"106.457473,29.727665","106.590964,29.743122",0,21443,1620,0,0
96,"106.457473,29.727665","106.368733,29.360143",0,64971,4440,27,0
97,"106.457473,29.727665","106.504022,29.541437",0,23272,2100,0,1
98,"106.457473,29.727665","106.540238,29.37809",0,106610,5880,67,0
99,"106.457473,29.727665","106.51228,29.511585",0,27332,2340,0,1
0,"106.455863,29.603087","106.498872,29.597912",0,21502,2100,0,1
1,"106.455863,29.603087","106.537816,29.62831",0,25620,2460,0,1
2,"106.455863,29.603087","106.656621,29.704052",0,53865,4560,18,0
3,"106.455863,29.603087","106.520989,29.546478",0,29435,2820,0,1
4,"106.455863,29.603087","106.566114,29.488635",0,37390,4320,0,1
5,"106.455863,29.603087","106.278841,29.390591",0,73373,4740,28,0
6,"106.455863,29.603087","106.38609,29.680634",0,41523,3600,0,0
7,"106.455863,29.603087","104.121661,30.960375",0,328024,16140,371,0
8,"106.455863,29.603087","114.203176,30.610257",0,901940,42780,1035,0
9,"106.455863,29.603087","108.895401,34.24374",0,705364,34620,781,0
10,"106.455863,29.603087","116.238701,39.899425",0,1765446,84240,1807,1
11,"106.455863,29.603087","106.580033,29.494323",0,39211,4320,0,1
12,"106.455863,29.603087","106.51192,29.545792",0,29135,2940,0,1
13,"106.455863,29.603087","106.580033,29.494323",0,39211,4320,0,1
14,"106.455863,29.603087","106.580033,29.494323",0,39211,4320,0,1
15,"106.455863,29.603087","106.51192,29.545792",0,29135,2940,0,1
16,"106.455863,29.603087","106.583455,29.7242",0,34488,3300,0,0
17,"106.455863,29.603087","106.63903,29.741647",0,45949,3660,18,0
18,"106.455863,29.603087","106.322559,29.587865",0,32265,3420,0,0
19,"106.455863,29.603087","106.501745,29.549904",0,28339,2640,0,1
20,"106.455863,29.603087","106.335525,29.306186",0,83508,5520,34,0
21,"106.455863,29.603087","106.322559,29.587865",0,32265,3420,0,0
22,"106.455863,29.603087","106.541018,29.504005",0,35414,3480,0,1
23,"106.455863,29.603087","106.501745,29.549904",0,28339,2640,0,1
24,"106.455863,29.603087","106.541018,29.504005",0,35414,3480,0,1
25,"106.455863,29.603087","106.453207,29.481983",0,37784,2760,0,1
26,"106.455863,29.603087","106.484729,29.458992",0,41075,2940,0,1
27,"106.455863,29.603087","106.453207,29.481983",0,37784,2760,0,1
28,"106.455863,29.603087","106.333688,29.317011",0,82222,5280,34,0
29,"106.455863,29.603087","106.60536,29.713829",0,37346,3420,0,0
30,"106.455863,29.603087","106.459735,29.575523",0,9622,1500,0,0
31,"106.455863,29.603087","106.466603,29.561936",0,25480,2940,0,1
32,"106.455863,29.603087","106.554186,29.450315",0,41071,3960,0,1
33,"106.455863,29.603087","106.384825,29.676384",0,40592,3420,0,0
34,"106.455863,29.603087","106.63687,29.726257",0,50953,4080,21,0
35,"106.455863,29.603087","106.466603,29.561936",0,25480,2940,0,1
36,"106.455863,29.603087","106.532814,29.661553",0,17168,1680,0,1
37,"106.455863,29.603087","106.62299,29.694099",0,45797,4680,0,0
38,"106.455863,29.603087","106.579601,29.502594",0,38120,4020,0,1
39,"106.455863,29.603087","106.61362,29.700564",0,43744,4740,0,0
40,"106.455863,29.603087","106.457635,29.532843",0,30365,2700,0,1
41,"106.455863,29.603087","106.466603,29.561936",0,25480,2940,0,1
42,"106.455863,29.603087","106.49045,29.455114",0,46184,3180,0,1
43,"106.455863,29.603087","106.519562,29.616892",0,21114,2100,0,1
44,"106.455863,29.603087","106.497532,29.595188",0,21421,2040,0,1
45,"106.455863,29.603087","106.498125,29.534557",0,31822,3000,0,1
46,"106.455863,29.603087","106.635165,29.478089",0,91718,5880,47,0
0,"106.498872,29.597912","106.384825,29.676384",0,19946,2040,0,1
1,"106.498872,29.597912","106.556809,29.517229",0,14789,1620,0,1
2,"106.498872,29.597912","106.57485,29.733029",0,21596,2520,0,1
3,"106.498872,29.597912","106.569953,29.481373",0,20438,2520,0,1
4,"106.498872,29.597912","106.515487,29.624322",0,8156,840,0,1
5,"106.498872,29.597912","106.563185,29.465776",0,23711,2520,0,1
6,"106.498872,29.597912","106.794496,29.687276",0,40998,2940,0,1
7,"106.498872,29.597912","106.56982,29.584005",0,15289,1560,0,1
8,"106.498872,29.597912","106.423114,29.838559",0,31899,1980,0,1
9,"106.498872,29.597912","106.483385,29.629215",0,5553,1020,0,1
10,"106.498872,29.597912","106.411922,29.810434",0,29591,1860,0,1
11,"106.498872,29.597912","106.545594,29.500913",0,15622,1800,0,1
12,"106.498872,29.597912","106.372849,29.634566",0,26837,2280,0,1
13,"106.498872,29.597912","106.537811,29.590335",0,8565,1080,0,1
14,"106.498872,29.597912","106.575366,29.577498",0,14482,1500,0,1
15,"106.498872,29.597912","106.633012,29.717755",0,26137,3240,0,1
16,"106.498872,29.597912","106.549654,29.612006",0,8340,1200,0,1
17,"106.498872,29.597912","106.645588,29.765431",0,36321,2700,0,1
18,"106.498872,29.597912","106.524153,29.385368",0,36522,3180,0,1
19,"106.498872,29.597912","106.532099,29.51222",0,13201,1500,0,1
20,"106.498872,29.597912","106.516043,29.622297",0,4869,840,0,1
21,"106.498872,29.597912","106.587459,29.543327",0,20510,2460,0,1
22,"106.498872,29.597912","106.820019,29.693393",0,42788,3060,0,1
23,"106.498872,29.597912","106.60369,29.632117",0,32144,3660,0,1
24,"106.498872,29.597912","106.47412,29.76077",0,20859,1740,0,1
25,"106.498872,29.597912","106.307813,29.55804",0,27527,2580,0,1
26,"106.498872,29.597912","106.577512,29.691415",0,19337,2160,0,1
27,"106.498872,29.597912","106.543839,29.473039",0,19168,2220,0,1
28,"106.498872,29.597912","106.494448,29.454464",0,27847,2760,0,1
29,"106.498872,29.597912","106.549381,29.52491",0,14146,1680,0,1
30,"106.498872,29.597912","106.311379,29.681187",0,36456,2520,0,1
31,"106.498872,29.597912","106.50355,29.606218",0,2677,780,0,1
32,"106.498872,29.597912","106.488323,29.702462",0,14599,1440,0,1
33,"106.498872,29.597912","106.464633,29.556611",0,13222,1800,0,1
34,"106.498872,29.597912","106.487723,29.464073",0,16685,2100,0,1
35,"106.498872,29.597912","106.515357,29.501573",0,13965,1500,0,1
36,"106.498872,29.597912","106.800921,29.652905",0,37034,2760,0,1
37,"106.498872,29.597912","106.340831,29.626253",0,28497,2640,0,1
38,"106.498872,29.597912","106.244431,29.481045",0,40243,2820,27,1
39,"106.498872,29.597912","106.494448,29.454464",0,27847,2760,0,1
40,"106.498872,29.597912","106.488323,29.702462",0,14599,1440,0,1
41,"106.498872,29.597912","106.595651,29.423402",0,30113,3480,0,1
42,"106.498872,29.597912","106.767814,29.628511",0,31243,2280,0,1
43,"106.498872,29.597912","106.43982,29.667897",0,15045,1980,0,1
44,"106.498872,29.597912","106.478925,29.554136",0,8233,1020,0,1
45,"106.498872,29.597912","106.478925,29.554136",0,8233,1020,0,1
46,"106.498872,29.597912","106.549354,29.560878",0,10290,1380,0,1
47,"106.498872,29.597912","106.591757,29.56081",0,15083,1860,0,1
48,"106.498872,29.597912","106.744944,29.609495",0,31169,2160,0,1
49,"106.498872,29.597912","106.508461,29.602091",0,3850,900,0,1
50,"106.498872,29.597912","106.535587,29.807428",0,30721,2340,0,1
51,"106.498872,29.597912","106.645811,29.48559",0,31551,2460,0,1
52,"106.498872,29.597912","106.772502,29.681089",0,37571,2640,0,1
53,"106.498872,29.597912","106.580104,29.560173",0,13595,2100,0,1
54,"106.498872,29.597912","106.450784,29.46597",0,21231,2100,0,1
55,"106.498872,29.597912","106.51557,29.585954",0,5369,1080,0,1
56,"106.498872,29.597912","106.44339,29.833109",0,33171,2580,0,1
57,"106.498872,29.597912","106.565222,29.664372",0,19502,2220,0,1
58,"106.498872,29.597912","106.494448,29.454464",0,27847,2760,0,1
59,"106.498872,29.597912","106.509122,29.615086",0,3422,780,0,1
60,"106.498872,29.597912","106.508461,29.602091",0,3850,900,0,1
61,"106.498872,29.597912","106.508461,29.602091",0,3850,900,0,1
62,"106.498872,29.597912","106.514249,29.582631",0,4639,900,0,1
63,"106.498872,29.597912","106.508461,29.602091",0,3850,900,0,1
64,"106.498872,29.597912","106.6134,29.688502",0,25029,3060,0,1
65,"106.498872,29.597912","106.453638,29.650345",0,16682,2100,0,1
66,"106.498872,29.597912","106.626114,29.398649",0,40384,3120,0,1
67,"106.498872,29.597912","106.533997,29.565588",0,7644,900,0,1
68,"106.498872,29.597912","106.551843,29.650122",0,12258,1500,0,1
69,"106.498872,29.597912","106.581698,29.520627",0,19621,2160,0,1
70,"106.498872,29.597912","106.52288,29.550783",0,11207,1380,0,1
71,"106.498872,29.597912","106.512547,29.511351",0,12319,1320,0,1
72,"106.498872,29.597912","106.473207,29.564749",0,7412,1020,0,1
73,"106.498872,29.597912","106.481465,29.771363",0,22414,1920,0,1
74,"106.498872,29.597912","106.481465,29.771363",0,22414,1920,0,1
75,"106.498872,29.597912","106.641637,29.612773",0,27414,2160,0,1
76,"106.498872,29.597912","106.55654,29.562133",0,10824,1380,0,1
77,"106.498872,29.597912","106.57571,29.580888",0,15102,1560,0,1
78,"106.498872,29.597912","106.575313,29.577264",0,14478,1440,0,1
79,"106.498872,29.597912","106.577057,29.578312",0,15528,1620,0,1
80,"106.498872,29.597912","106.324981,29.525253",0,27242,2460,0,1
81,"106.498872,29.597912","106.54485,29.416135",0,31464,2400,0,1
82,"106.498872,29.597912","106.538812,29.657252",0,10990,2040,0,1
83,"106.498872,29.597912","106.538812,29.657252",0,10990,2040,0,1
84,"106.498872,29.597912","106.590121,29.568028",0,15246,1920,0,1
85,"106.498872,29.597912","106.487157,29.628072",0,5564,960,0,1
86,"106.498872,29.597912","106.524603,29.541083",0,11418,1620,0,1
87,"106.498872,29.597912","106.524603,29.541083",0,11418,1620,0,1
88,"106.498872,29.597912","106.539246,29.599319",0,5166,960,0,1
89,"106.498872,29.597912","105.738583,29.70041",0,87496,5760,60,1
90,"106.498872,29.597912","106.496322,29.619746",0,3946,780,0,1
91,"106.498872,29.597912","106.54746,29.415515",0,31773,2520,0,1
92,"106.498872,29.597912","106.505464,29.554275",0,9152,1140,0,1
93,"106.498872,29.597912","106.424981,29.816815",0,30965,2100,0,1
94,"106.498872,29.597912","106.437744,29.834768",0,33471,2580,0,1
95,"106.498872,29.597912","105.70941,29.703558",0,89446,6060,60,1
96,"106.498872,29.597912","106.453589,29.540679",0,11741,1560,0,1
97,"106.498872,29.597912","106.412223,29.811194",0,29590,1860,0,1
98,"106.498872,29.597912","106.556505,29.562989",0,10596,1320,0,1
99,"106.498872,29.597912","106.543865,29.425925",0,31489,2580,0,1
0,"106.580008,29.505844","106.543865,29.425925",0,11031,1740,0,1
1,"106.580008,29.505844","106.543666,29.633111",0,19420,2280,0,1
2,"106.580008,29.505844","106.609572,29.665203",0,30585,4080,0,1
3,"106.580008,29.505844","106.641637,29.612773",0,33165,3000,0,1
4,"106.580008,29.505844","106.55654,29.562133",0,9890,1380,0,1
5,"106.580008,29.505844","106.516845,29.616736",0,20971,2520,0,1
6,"106.580008,29.505844","106.55654,29.562133",0,9890,1380,0,1
7,"106.580008,29.505844","106.55654,29.562133",0,9890,1380,0,1
8,"106.580008,29.505844","106.520006,29.557101",0,15786,1920,0,1
9,"106.580008,29.505844","106.350857,29.523768",0,27492,2880,0,1
10,"106.580008,29.505844","106.564296,29.654847",0,20667,2820,0,1
11,"106.580008,29.505844","106.402117,29.80278",0,46883,4020,0,1
12,"106.580008,29.505844","106.448115,29.518068",0,18991,2340,0,1
13,"106.580008,29.505844","106.575232,29.723521",0,28341,3840,0,1
14,"106.580008,29.505844","106.714731,29.464225",0,27393,2460,7,1
15,"106.580008,29.505844","106.524603,29.541083",0,11990,1920,0,1
16,"106.580008,29.505844","106.548418,29.585873",0,11996,1680,0,1
17,"106.580008,29.505844","106.539246,29.599319",0,15128,1920,0,1
18,"106.580008,29.505844","106.333469,29.309595",0,43341,4440,0,1
19,"106.580008,29.505844","106.533262,29.609008",0,15795,2160,0,1
20,"106.580008,29.505844","105.742796,29.697112",0,104788,7020,60,1
21,"106.580008,29.505844","106.396445,29.653095",0,46990,5040,0,1
22,"106.580008,29.505844","106.424981,29.816815",0,49514,4320,0,1
23,"106.580008,29.505844","106.437744,29.834768",0,52020,4740,0,1
24,"106.580008,29.505844","106.48994,29.601242",0,18752,2640,0,1
25,"106.580008,29.505844","106.583517,29.661082",0,26315,3480,0,1
26,"106.580008,29.505844","106.609065,29.657856",0,38199,3360,0,1
27,"106.580008,29.505844","106.578811,29.583062",0,13503,2220,0,1
28,"106.580008,29.505844","106.33835,29.715338",0,49813,4380,0,1
29,"106.580008,29.505844","106.498158,29.548044",0,15644,1980,0,1
30,"106.580008,29.505844","106.48455,29.561045",0,18940,2640,0,1
31,"106.580008,29.505844","106.48455,29.561045",0,18940,2640,0,1
32,"106.580008,29.505844","106.609065,29.657856",0,38199,3360,0,1
33,"106.580008,29.505844","106.472794,29.565228",0,21169,3000,0,1
34,"106.580008,29.505844","106.51144,29.595375",0,17015,2340,0,1
35,"106.580008,29.505844","106.417592,29.804513",0,47384,4080,0,1
36,"106.580008,29.505844","106.532388,29.658287",0,24791,3420,0,1
37,"106.580008,29.505844","106.455966,29.510073",0,17071,2040,0,1
38,"106.580008,29.505844","106.517691,29.624592",0,18745,2940,0,1
39,"106.580008,29.505844","106.619487,29.698856",0,31158,4740,0,1
40,"106.580008,29.505844","106.560036,29.793809",0,37838,4080,0,1
41,"106.580008,29.505844","106.341044,29.605",0,39426,4380,0,1
42,"106.580008,29.505844","106.469056,29.59934",0,21734,2940,0,1
43,"106.580008,29.505844","106.50817,29.588904",0,17225,2520,0,1
44,"106.580008,29.505844","106.545289,29.741987",0,33053,3840,0,1
45,"106.580008,29.505844","106.632519,29.713308",0,34604,4800,0,1
46,"106.580008,29.505844","106.57406,29.645788",0,19120,2520,0,1
47,"106.580008,29.505844","106.527229,29.467279",0,10068,1800,0,1
48,"106.580008,29.505844","106.575573,29.692734",0,27063,3480,0,1
49,"106.580008,29.505844","106.454977,29.548087",0,19092,2580,0,1
50,"106.580008,29.505844","106.489784,29.538306",0,15607,2100,0,1
51,"106.580008,29.505844","106.479904,29.554766",0,18864,2400,0,1
52,"106.580008,29.505844","106.544137,29.415566",0,26478,2820,0,1
53,"106.580008,29.505844","106.575235,29.57739",0,10254,1320,0,1
54,"106.580008,29.505844","106.611387,29.958465",0,60856,5580,23,1
55,"106.580008,29.505844","106.238898,29.586376",0,48066,4920,0,1
56,"106.580008,29.505844","106.538333,29.575092",0,13321,2040,0,1
57,"106.580008,29.505844","106.69207,29.535359",0,26571,2520,0,1
58,"106.580008,29.505844","106.529903,29.539833",0,10090,1260,0,1
59,"106.580008,29.505844","106.528709,29.434222",0,12012,1980,0,1
60,"106.580008,29.505844","106.559716,29.670023",0,23979,3420,0,1
61,"106.580008,29.505844","106.520534,29.545507",0,12617,2100,0,1
62,"106.580008,29.505844","106.533997,29.565588",0,12606,1740,0,1
63,"106.580008,29.505844","106.475918,29.5642",0,16707,1860,0,1
64,"106.580008,29.505844","106.583453,29.560892",0,9136,1560,0,1
65,"106.580008,29.505844","106.333469,29.309595",0,43341,4440,0,1
66,"106.580008,29.505844","106.682204,29.624552",0,29448,2520,0,1
67,"106.580008,29.505844","106.682204,29.624552",0,29448,2520,0,1
68,"106.580008,29.505844","106.500604,29.594106",0,18219,2700,0,1
69,"106.580008,29.505844","106.484789,29.62849",0,23270,2700,0,1
70,"106.580008,29.505844","106.528709,29.434222",0,12012,1980,0,1
71,"106.580008,29.505844","106.559528,29.670285",0,23963,3420,0,1
72,"106.580008,29.505844","106.518865,29.504375",0,11781,1560,0,1
73,"106.580008,29.505844","106.499266,29.620207",0,22619,2520,0,1
74,"106.580008,29.505844","106.465902,29.573581",0,19971,2160,0,1
75,"106.580008,29.505844","106.576256,29.557443",0,9385,1440,0,1
76,"106.580008,29.505844","106.461372,29.532614",0,17476,2100,0,1
77,"106.580008,29.505844","106.556882,29.568347",0,12555,1800,0,1
78,"106.580008,29.505844","106.682204,29.624552",0,29448,2520,0,1
79,"106.580008,29.505844","106.548222,29.581026",0,12267,1740,0,1
80,"106.580008,29.505844","106.408096,29.803608",0,46642,3960,0,1
81,"106.580008,29.505844","106.520058,29.605993",0,15130,1860,0,1
82,"106.580008,29.505844","106.484414,29.754229",0,38361,3720,0,1
83,"106.580008,29.505844","106.499084,29.620278",0,21440,2580,0,1
84,"106.580008,29.505844","106.351461,29.5216",0,28002,2760,0,1
85,"106.580008,29.505844","106.518746,29.625885",0,18935,3060,0,1
86,"106.580008,29.505844","106.506101,29.596163",0,17438,2580,0,1
87,"106.580008,29.505844","106.648847,29.089485",0,60653,4560,30,1
88,"106.580008,29.505844","106.303766,29.332745",0,43263,4260,0,1
89,"106.580008,29.505844","106.564655,29.639156",0,18316,2520,0,1
90,"106.580008,29.505844","106.611483,29.711383",0,31172,4200,0,1
91,"106.580008,29.505844","106.441199,29.397201",0,35409,3840,0,1
92,"106.580008,29.505844","106.453437,29.546603",0,19561,2760,0,1
93,"106.580008,29.505844","106.573154,29.560096",0,10237,1380,0,1
94,"106.580008,29.505844","106.501284,29.585424",0,16786,2400,0,1
95,"106.580008,29.505844","106.548222,29.581026",0,12267,1740,0,1
96,"106.580008,29.505844","106.491675,29.63761",0,24449,2820,0,1
97,"106.580008,29.505844","106.491675,29.63761",0,24449,2820,0,1
98,"106.580008,29.505844","106.491675,29.63761",0,24449,2820,0,1
99,"106.580008,29.505844","106.491675,29.63761",0,24449,2820,0,1
0,"106.537816,29.62831","106.384825,29.676384",0,22281,2100,0,1
1,"106.537816,29.62831","106.556809,29.517229",0,17240,1980,0,1
2,"106.537816,29.62831","106.57485,29.733029",0,16257,2040,0,1
3,"106.537816,29.62831","106.569953,29.481373",0,19852,2460,0,1
4,"106.537816,29.62831","106.515487,29.624322",0,3248,540,0,1
5,"106.537816,29.62831","106.563185,29.465776",0,23066,2880,0,1
6,"106.537816,29.62831","106.794496,29.687276",0,37110,3060,0,1
7,"106.537816,29.62831","106.56982,29.584005",0,9854,1200,0,1
8,"106.537816,29.62831","106.423114,29.838559",0,35168,2340,0,1
9,"106.537816,29.62831","106.483385,29.629215",0,7244,960,0,1
10,"106.537816,29.62831","106.411922,29.810434",0,32860,2220,0,1
11,"106.537816,29.62831","106.545594,29.500913",0,22539,2520,0,1
12,"106.537816,29.62831","106.372849,29.634566",0,31778,2460,0,1
13,"106.537816,29.62831","106.537811,29.590335",0,5834,840,0,1
14,"106.537816,29.62831","106.575366,29.577498",0,9047,1140,0,1
15,"106.537816,29.62831","106.633012,29.717755",0,20798,2640,0,1
16,"106.537816,29.62831","106.549654,29.612006",0,4252,780,0,1
17,"106.537816,29.62831","106.645588,29.765431",0,31507,2760,7,1
18,"106.537816,29.62831","106.524153,29.385368",0,41463,3420,0,1
19,"106.537816,29.62831","106.532099,29.51222",0,18390,2160,0,1
20,"106.537816,29.62831","106.516043,29.622297",0,4553,660,0,1
21,"106.537816,29.62831","106.587459,29.543327",0,15075,1980,0,1
22,"106.537816,29.62831","106.820019,29.693393",0,38636,3120,0,1
23,"106.537816,29.62831","106.60369,29.632117",0,26805,3240,0,1
24,"106.537816,29.62831","106.47412,29.76077",0,24128,2100,0,1
25,"106.537816,29.62831","106.307813,29.55804",0,32468,2820,0,1
26,"106.537816,29.62831","106.577512,29.691415",0,13998,1680,0,1
27,"106.537816,29.62831","106.543839,29.473039",0,26085,3000,0,1
28,"106.537816,29.62831","106.494448,29.454464",0,32788,2940,0,1
29,"106.537816,29.62831","106.549381,29.52491",0,15045,1980,0,1
30,"106.537816,29.62831","106.311379,29.681187",0,39725,2880,0,1
31,"106.537816,29.62831","106.50355,29.606218",0,6219,1020,0,1
32,"106.537816,29.62831","106.488323,29.702462",0,14560,1560,0,1
33,"106.537816,29.62831","106.464633,29.556611",0,18163,2040,0,1
34,"106.537816,29.62831","106.487723,29.464073",0,28521,2160,0,1
35,"106.537816,29.62831","106.515357,29.501573",0,20882,2220,0,1
36,"106.537816,29.62831","106.800921,29.652905",0,35227,2880,0,1
37,"106.537816,29.62831","106.340831,29.626253",0,30832,2640,0,1
38,"106.537816,29.62831","106.244431,29.481045",0,45621,3780,0,1
39,"106.537816,29.62831","106.494448,29.454464",0,32788,2940,0,1
40,"106.537816,29.62831","106.488323,29.702462",0,14560,1560,0,1
41,"106.537816,29.62831","106.595651,29.423402",0,31864,4140,0,1
42,"106.537816,29.62831","106.767814,29.628511",0,29877,2580,0,1
43,"106.537816,29.62831","106.43982,29.667897",0,17380,2040,0,1
44,"106.537816,29.62831","106.478925,29.554136",0,15150,1680,0,1
45,"106.537816,29.62831","106.478925,29.554136",0,15150,1680,0,1
46,"106.537816,29.62831","106.549354,29.560878",0,11745,1680,0,1
47,"106.537816,29.62831","106.591757,29.56081",0,13149,1980,0,1
48,"106.537816,29.62831","106.744944,29.609495",0,29803,2460,0,1
49,"106.537816,29.62831","106.508461,29.602091",0,7599,1020,0,1
50,"106.537816,29.62831","106.535587,29.807428",0,28613,2640,0,1
51,"106.537816,29.62831","106.645811,29.48559",0,27196,2340,0,1
52,"106.537816,29.62831","106.772502,29.681089",0,33683,2820,0,1
53,"106.537816,29.62831","106.580104,29.560173",0,11350,1620,0,1
54,"106.537816,29.62831","106.450784,29.46597",0,26172,2280,0,1
55,"106.537816,29.62831","106.51557,29.585954",0,8016,1140,0,1
56,"106.537816,29.62831","106.44339,29.833109",0,36440,2940,0,1
57,"106.537816,29.62831","106.565222,29.664372",0,14163,1800,0,1
58,"106.537816,29.62831","106.494448,29.454464",0,32788,2940,0,1
